,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,76497,1982-83,00,1610612741,CHI,22.0,76,32,2081.0,470,1008,0.466,5,25,0.2,206,282,0.73,87,173,260,280,72,10,205,248,1151
1,76497,1983-84,00,1610612741,CHI,23.0,82,42,2449.0,583,1229,0.474,4,32,0.125,321,396,0.811,61,174,235,254,109,11,220,218,1491
2,76497,1984-85,00,1610612741,CHI,24.0,79,0,2101.0,525,1111,0.473,7,30,0.233,205,251,0.817,57,151,208,191,71,5,154,192,1262
3,76497,1985-86,00,1610612741,CHI,25.0,35,0,723.0,203,470,0.432,0,8,0.0,163,198,0.823,20,48,68,67,22,5,67,86,569
4,76497,1986-87,00,1610612746,LAC,26.0,49,5,924.0,200,491,0.407,1,10,0.1,119,155,0.768,34,49,83,79,43,8,71,113,520
5,76497,1987-88,00,1610612746,LAC,27.0,67,7,1282.0,328,755,0.434,2,12,0.167,243,313,0.776,62,92,154,109,69,4,123,128,901
6,76497,1988-89,00,1610612746,LAC,28.0,69,51,1722.0,448,964,0.465,1,9,0.111,217,286,0.759,69,135,204,154,90,6,122,152,1114
7,76497,1989-90,00,1610612760,SEA,29.0,30,2,491.0,97,240,0.404,1,5,0.2,52,66,0.788,18,33,51,34,12,0,34,63,247
8,76497,1990-91,00,1610612760,SEA,30.0,30,0,299.0,73,155,0.471,0,1,0.0,38,62,0.613,11,21,32,16,7,1,19,25,184
9,76497,1991-92,00,1610612760,SEA,31.0,11,1,98.0,9,37,0.243,0,1,0.0,13,16,0.813,2,10,12,4,5,1,10,6,31
