,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,2407,2002-03,00,1610612764,WAS,21.0,20,1,290.0,30,63,0.476,3,6,0.5,16,29,0.552,26,32,58,16,8,5,21,28,79
1,2407,2003-04,00,1610612764,WAS,22.0,82,38,1915.0,177,469,0.377,5,30,0.167,105,171,0.614,180,244,424,93,48,28,107,212,464
2,2407,2004-05,00,1610612764,WAS,23.0,77,71,2006.0,203,434,0.468,16,51,0.314,101,173,0.584,152,222,374,151,66,35,114,206,523
3,2407,2005-06,00,1610612764,WAS,24.0,77,77,1951.0,187,415,0.451,16,50,0.32,99,168,0.589,164,215,379,148,58,50,99,223,489
4,2407,2006-07,00,1610612752,NYK,25.0,55,43,1307.0,95,206,0.461,2,20,0.1,31,68,0.456,111,127,238,67,44,30,61,150,223
5,2407,2007-08,00,1610612752,NYK,26.0,73,19,1325.0,108,270,0.4,4,25,0.16,49,93,0.527,118,125,243,66,36,23,64,132,269
6,2407,2008-09,00,1610612752,NYK,27.0,56,36,1310.0,120,273,0.44,1,12,0.083,55,90,0.611,128,103,231,80,47,33,65,153,296
7,2407,2009-10,00,1610612752,NYK,28.0,52,37,1462.0,102,230,0.443,20,62,0.323,60,93,0.645,99,124,223,83,53,58,62,157,284
8,2407,2009-10,00,1610612745,HOU,28.0,18,0,332.0,36,84,0.429,1,9,0.111,15,27,0.556,31,34,65,18,9,13,14,46,88
9,2407,2009-10,00,0,TOT,28.0,70,37,1794.0,138,314,0.439,21,71,0.296,75,120,0.625,130,158,288,101,62,71,76,203,372
10,2407,2010-11,00,1610612745,HOU,29.0,18,0,138.0,11,36,0.306,1,6,0.167,4,10,0.4,20,15,35,11,7,3,4,21,27
11,2407,2010-11,00,1610612752,NYK,29.0,24,9,463.0,19,50,0.38,1,3,0.333,8,19,0.421,42,39,81,25,24,14,17,54,47
12,2407,2010-11,00,0,TOT,29.0,42,9,601.0,30,86,0.349,2,9,0.222,12,29,0.414,62,54,116,36,31,17,21,75,74
13,2407,2011-12,00,1610612752,NYK,30.0,39,4,729.0,59,144,0.41,3,16,0.188,49,72,0.681,69,83,152,26,29,25,29,89,170
14,2407,2012-13,00,1610612757,POR,31.0,38,0,350.0,16,54,0.296,0,2,0.0,12,23,0.522,26,34,60,14,6,6,17,58,44
