,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,376,1994-95,00,1610612738,BOS,23.0,78,75,2315.0,307,575,0.534,0,1,0.0,167,263,0.635,196,370,566,36,29,61,112,299,781
1,376,1995-96,00,1610612738,BOS,24.0,61,59,1432.0,196,346,0.566,0,0,0.0,50,133,0.376,119,233,352,43,19,29,83,181,442
2,376,1996-97,00,1610612742,DAL,25.0,47,45,984.0,86,187,0.46,0,0,0.0,10,34,0.294,66,170,236,32,9,34,51,150,182
3,376,1996-97,00,1610612751,NJN,25.0,31,31,842.0,73,162,0.451,0,0,0.0,11,28,0.393,115,167,282,29,11,39,26,118,157
4,376,1996-97,00,0,TOT,25.0,78,76,1825.0,159,349,0.456,0,0,0.0,21,62,0.339,181,337,518,61,20,73,77,268,339
5,376,1997-98,00,1610612755,PHI,26.0,20,20,337.0,30,76,0.395,0,0,0.0,7,19,0.368,28,64,92,7,7,12,15,61,67
6,376,1997-98,00,1610612765,DET,26.0,28,10,354.0,31,68,0.456,0,0,0.0,9,21,0.429,41,66,107,4,6,15,14,66,71
7,376,1997-98,00,0,TOT,26.0,48,30,691.0,61,144,0.424,0,0,0.0,16,40,0.4,69,130,199,11,13,27,29,127,138
8,376,1998-99,00,1610612765,DET,27.0,46,2,577.0,42,80,0.525,0,1,0.0,11,32,0.344,45,94,139,14,12,27,16,107,95
9,376,1999-00,00,1610612765,DET,28.0,51,0,332.0,17,55,0.309,0,0,0.0,6,12,0.5,18,54,72,7,6,9,22,81,40
10,376,2000-01,00,1610612765,DET,29.0,42,20,569.0,50,121,0.413,0,0,0.0,7,26,0.269,43,101,144,15,8,23,37,100,107
11,376,2000-01,00,1610612761,TOR,29.0,12,1,80.0,6,17,0.353,0,0,0.0,1,5,0.2,9,20,29,4,3,3,4,15,13
12,376,2000-01,00,0,TOT,29.0,54,21,649.0,56,138,0.406,0,0,0.0,8,31,0.258,52,121,173,19,11,26,41,115,120
13,376,2001-02,00,1610612761,TOR,30.0,49,24,656.0,53,132,0.402,0,1,0.0,10,31,0.323,36,104,140,16,12,23,25,92,116
