,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,76002,1968-69,00,1610612749,MIL,23.0,29,,837.0,126,347,0.363,,,,68,106,0.642,,,378,33,,,,98,320
1,76002,1968-69,00,1610612758,CIN,23.0,20,,108.0,18,43,0.419,,,,2,7,0.286,,,31,4,,,,17,38
2,76002,1968-69,00,0,TOT,23.0,49,,945.0,144,390,0.369,,,,70,113,0.619,,,409,37,,,,115,358
3,76002,1969-70,00,1610612749,MIL,24.0,80,,1637.0,237,546,0.434,,,,119,185,0.643,,,603,62,,,,167,593
4,76002,1970-71,00,1610612760,SEA,25.0,61,,1276.0,263,597,0.441,,,,139,188,0.739,,,468,42,,,,118,665
5,76002,1971-72,00,1610612760,SEA,26.0,58,,1780.0,322,751,0.429,,,,154,214,0.72,,,654,124,,,,178,798
6,76002,1972-73,00,1610612745,HOU,27.0,48,,900.0,149,375,0.397,,,,119,162,0.735,,,304,53,,,,108,417
7,76002,1973-74,00,1610612745,HOU,28.0,79,,2459.0,336,732,0.459,,,,193,240,0.804,259.0,664.0,923,166,80.0,104.0,,227,865
8,76002,1974-75,00,1610612745,HOU,29.0,65,,1450.0,235,538,0.437,,,,159,203,0.783,154.0,334.0,488,84,37.0,74.0,,128,629
9,76002,1975-76,00,1610612760,SEA,30.0,27,,223.0,35,75,0.467,,,,16,29,0.552,30.0,46.0,76,16,8.0,15.0,,29,86
10,76002,1976-77,00,1610612746,BUF,31.0,22,,195.0,25,74,0.338,,,,33,43,0.767,41.0,49.0,90,7,3.0,9.0,,21,83
11,76002,1977-78,00,1610612745,HOU,32.0,14,,134.0,20,47,0.426,,,,15,20,0.75,13.0,22.0,35,7,2.0,2.0,8.0,25,55
12,76002,1977-78,00,1610612738,BOS,32.0,2,,24.0,3,13,0.231,,,,2,3,0.667,6.0,9.0,15,3,1.0,1.0,3.0,4,8
13,76002,1977-78,00,0,TOT,32.0,16,,158.0,23,60,0.383,,,,17,23,0.739,19.0,31.0,50,10,3.0,3.0,11.0,29,63
