,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,247,1985-86,00,1610612765,DET,23.0,82,45,1957.0,287,597,0.481,5,16,0.313,190,238,0.798,60,59,119,390,66,11,158,200,769
1,247,1986-87,00,1610612765,DET,24.0,79,75,2439.0,369,749,0.493,9,22,0.409,184,246,0.748,50,117,167,352,83,5,171,194,931
2,247,1987-88,00,1610612765,DET,25.0,82,82,2732.0,453,960,0.472,4,19,0.211,251,308,0.815,63,137,200,387,87,15,172,155,1161
3,247,1988-89,00,1610612765,DET,26.0,69,67,2408.0,456,903,0.505,14,29,0.483,260,306,0.85,57,115,172,390,63,5,178,103,1186
4,247,1989-90,00,1610612765,DET,27.0,75,71,2578.0,508,1058,0.48,22,55,0.4,297,330,0.9,60,152,212,368,63,2,145,129,1335
5,247,1990-91,00,1610612765,DET,28.0,80,80,3046.0,622,1292,0.481,14,45,0.311,371,417,0.89,62,125,187,443,89,7,189,135,1629
6,247,1991-92,00,1610612765,DET,29.0,82,82,3192.0,587,1311,0.448,49,120,0.408,412,475,0.867,82,106,188,375,71,12,193,145,1635
7,247,1992-93,00,1610612765,DET,30.0,77,77,3094.0,677,1454,0.466,112,299,0.375,343,397,0.864,63,85,148,308,78,7,138,141,1809
8,247,1993-94,00,1610612765,DET,31.0,69,69,2591.0,505,1118,0.452,124,320,0.388,276,330,0.836,35,116,151,261,63,4,159,118,1410
9,247,1994-95,00,1610612765,DET,32.0,67,67,2544.0,417,970,0.43,103,338,0.305,277,344,0.805,47,111,158,368,72,7,219,153,1214
10,247,1995-96,00,1610612765,DET,33.0,67,40,2193.0,255,598,0.426,121,298,0.406,162,197,0.822,28,110,138,265,43,3,97,106,793
11,247,1996-97,00,1610612765,DET,34.0,79,79,2925.0,385,875,0.44,166,384,0.432,223,258,0.864,38,153,191,318,57,1,128,97,1159
12,247,1997-98,00,1610612765,DET,35.0,72,72,2326.0,329,791,0.416,158,426,0.371,127,154,0.825,14,90,104,253,44,2,84,99,943
13,247,1998-99,00,1610612765,DET,36.0,38,38,1116.0,144,350,0.411,89,221,0.403,51,61,0.836,12,56,68,134,23,2,53,51,428
