,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1005,1992-93,00,1610612758,SAC,23.0,59,26,1673.0,358,823,0.435,61,191,0.319,224,302,0.742,115,150,265,178,66,29,179,209,1001
1,1005,1993-94,00,1610612758,SAC,24.0,57,4,1356.0,226,580,0.39,38,132,0.288,148,233,0.635,71,164,235,132,52,23,145,200,638
2,1005,1994-95,00,1610612758,SAC,25.0,77,77,2739.0,445,998,0.446,103,296,0.348,266,364,0.731,100,245,345,316,123,63,243,265,1259
3,1005,1995-96,00,1610612758,SAC,26.0,45,45,1381.0,235,540,0.435,58,170,0.341,130,172,0.756,62,145,207,165,53,42,103,151,658
4,1005,1995-96,00,1610612748,MIA,26.0,28,28,788.0,124,268,0.463,56,123,0.455,33,60,0.55,37,75,112,65,32,16,48,87,337
5,1005,1995-96,00,0,TOT,26.0,73,73,2169.0,359,808,0.444,114,293,0.389,163,232,0.703,99,220,319,230,85,58,151,238,995
6,1005,1996-97,00,1610612761,TOR,27.0,73,73,2649.0,419,982,0.427,175,437,0.4,186,243,0.765,103,264,367,197,97,62,174,282,1199
7,1005,1997-98,00,1610612761,TOR,28.0,28,16,876.0,125,319,0.392,49,129,0.38,49,60,0.817,27,91,118,69,40,23,52,100,348
8,1005,1997-98,00,1610612757,POR,28.0,31,1,594.0,85,225,0.378,31,90,0.344,59,65,0.908,23,59,82,53,19,12,40,61,260
9,1005,1997-98,00,0,TOT,28.0,59,17,1470.0,210,544,0.386,80,219,0.365,108,125,0.864,50,150,200,122,59,35,92,161,608
10,1005,1998-99,00,1610612757,POR,29.0,48,16,1044.0,147,347,0.424,63,144,0.438,89,107,0.832,36,107,143,80,37,28,63,101,446
11,1005,1999-00,00,1610612745,HOU,30.0,76,66,1859.0,312,681,0.458,102,261,0.391,101,123,0.821,69,237,306,157,49,44,113,190,827
12,1005,2000-01,00,1610612745,HOU,31.0,72,31,1583.0,202,513,0.394,98,248,0.395,97,126,0.77,31,214,245,97,30,28,73,153,599
13,1005,2001-02,00,1610612745,HOU,32.0,48,25,1119.0,166,396,0.419,78,183,0.426,40,51,0.784,37,125,162,69,18,10,53,106,450
14,1005,2002-03,00,1610612742,DAL,33.0,66,1,1162.0,134,341,0.393,64,171,0.374,31,50,0.62,53,154,207,59,42,26,35,141,363
