,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,761,1992-93,00,1610612748,MIA,23.0,48,2,554.0,76,145,0.524,0,4,0.0,62,92,0.674,46,74,120,14,15,18,36,123,214
1,761,1993-94,00,1610612748,MIA,24.0,72,0,1199.0,202,352,0.574,1,5,0.2,116,149,0.779,119,184,303,32,36,29,61,201,521
2,761,1994-95,00,1610612748,MIA,25.0,74,43,1712.0,260,485,0.536,4,10,0.4,93,143,0.65,146,267,413,55,41,51,113,245,617
3,761,1995-96,00,1610612766,CHH,26.0,77,50,2349.0,357,666,0.536,3,8,0.375,149,205,0.727,201,448,649,60,46,63,137,290,866
4,761,1996-97,00,1610612766,CHH,27.0,49,13,1043.0,171,350,0.489,6,20,0.3,89,127,0.701,100,158,258,38,20,27,67,153,437
5,761,1997-98,00,1610612766,CHH,28.0,78,42,1839.0,358,709,0.505,1,11,0.091,168,236,0.712,196,325,521,78,68,87,111,191,885
6,761,1998-99,00,1610612755,PHI,29.0,50,40,1540.0,266,555,0.479,1,5,0.2,141,177,0.797,137,225,362,58,39,40,101,157,674
7,761,1999-00,00,1610612755,PHI,30.0,65,20,1406.0,260,589,0.441,0,4,0.0,109,140,0.779,154,233,387,39,29,22,91,194,629
8,761,2000-01,00,1610612755,PHI,31.0,35,4,544.0,88,224,0.393,0,2,0.0,37,54,0.685,50,89,139,14,12,8,25,73,213
9,761,2001-02,00,1610612755,PHI,32.0,4,0,35.0,1,8,0.125,0,0,0.0,1,2,0.5,3,3,6,0,0,2,2,2,3
