,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,302,1989-90,00,1610612751,NJN,23.0,50,17,1267.0,212,571,0.371,18,80,0.225,63,81,0.778,42,98,140,210,82,14,111,110,505
1,302,1990-91,00,1610612751,NJN,24.0,72,70,2585.0,432,1039,0.416,14,91,0.154,139,176,0.79,67,182,249,441,169,40,207,180,1017
2,302,1991-92,00,1610612751,NJN,25.0,72,67,2548.0,429,993,0.432,12,54,0.222,126,177,0.712,101,168,269,492,170,40,152,182,996
3,302,1992-93,00,1610612737,ATL,26.0,80,78,2820.0,414,964,0.429,118,315,0.375,123,169,0.728,89,191,280,671,203,23,187,156,1069
4,302,1993-94,00,1610612737,ATL,27.0,81,81,2915.0,444,1079,0.411,114,341,0.334,116,159,0.73,117,307,424,789,212,44,196,144,1118
5,302,1994-95,00,1610612737,ATL,28.0,80,80,3069.0,509,1198,0.425,199,555,0.359,156,214,0.729,117,276,393,616,200,26,242,164,1373
6,302,1995-96,00,1610612737,ATL,29.0,81,81,2893.0,455,1123,0.405,231,623,0.371,127,170,0.747,110,222,332,478,212,17,188,151,1268
7,302,1996-97,00,1610612737,ATL,30.0,78,78,3056.0,501,1159,0.432,221,604,0.366,131,174,0.753,114,299,413,463,212,20,185,141,1354
8,302,1997-98,00,1610612737,ATL,31.0,70,69,2700.0,368,938,0.392,90,334,0.269,95,134,0.709,81,260,341,469,183,21,176,122,921
9,302,1998-99,00,1610612737,ATL,32.0,48,48,1763.0,247,651,0.379,77,251,0.307,69,91,0.758,45,179,224,278,99,9,115,61,640
10,302,1999-00,00,1610612744,GSW,33.0,73,72,2459.0,327,837,0.391,101,301,0.336,67,95,0.705,55,215,270,489,146,22,143,122,822
11,302,2000-01,00,1610612744,GSW,34.0,69,59,2353.0,317,801,0.396,73,225,0.324,53,76,0.697,71,201,272,462,163,20,128,134,760
12,302,2001-02,00,1610612744,GSW,35.0,35,0,600.0,50,146,0.342,15,42,0.357,4,8,0.5,8,44,52,114,24,4,37,20,119
