,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,757,1995-96,00,1610612761,TOR,22.0,70,70,2865.0,481,1129,0.426,133,337,0.395,236,296,0.797,59,222,281,653,98,19,267,166,1331
1,757,1996-97,00,1610612761,TOR,23.0,81,81,3314.0,564,1407,0.401,176,496,0.355,330,401,0.823,86,244,330,709,123,13,288,162,1634
2,757,1997-98,00,1610612761,TOR,24.0,49,49,2033.0,354,833,0.425,65,205,0.317,179,212,0.844,63,154,217,399,80,5,159,112,952
3,757,1997-98,00,1610612757,POR,24.0,22,22,806.0,94,258,0.364,26,99,0.263,59,75,0.787,24,57,81,181,33,2,64,38,273
4,757,1997-98,00,0,TOT,24.0,71,71,2839.0,448,1091,0.411,91,304,0.299,238,287,0.829,87,211,298,580,113,7,223,150,1225
5,757,1998-99,00,1610612757,POR,25.0,50,50,1673.0,249,629,0.396,44,142,0.31,89,122,0.73,41,126,167,312,49,4,110,81,631
6,757,1999-00,00,1610612757,POR,26.0,78,78,2372.0,386,894,0.432,80,212,0.377,122,145,0.841,61,182,243,405,77,1,149,173,974
7,757,2000-01,00,1610612757,POR,27.0,82,82,2653.0,406,935,0.434,82,219,0.374,172,207,0.831,69,234,303,468,106,8,191,202,1066
8,757,2001-02,00,1610612757,POR,28.0,75,71,2793.0,369,918,0.402,104,295,0.353,174,196,0.888,78,214,292,490,67,7,149,153,1016
9,757,2002-03,00,1610612757,POR,29.0,59,27,1314.0,156,415,0.376,44,114,0.386,53,67,0.791,40,115,155,204,39,6,82,67,409
10,757,2003-04,00,1610612757,POR,30.0,82,82,3117.0,408,1018,0.401,156,427,0.365,127,145,0.876,52,256,308,500,99,9,180,173,1099
11,757,2004-05,00,1610612757,POR,31.0,81,70,2764.0,457,1165,0.392,181,490,0.369,182,199,0.915,56,254,310,458,86,2,164,158,1277
12,757,2005-06,00,1610612763,MEM,32.0,27,27,862.0,114,287,0.397,36,104,0.346,53,62,0.855,23,72,95,128,19,1,55,49,317
13,757,2006-07,00,1610612763,MEM,33.0,62,51,1501.0,171,437,0.391,59,175,0.337,66,83,0.795,31,108,139,299,47,2,101,95,467
14,757,2007-08,00,1610612763,MEM,34.0,29,29,624.0,77,194,0.397,36,94,0.383,21,26,0.808,14,57,71,112,19,0,50,46,211
15,757,2007-08,00,1610612759,SAS,34.0,31,4,413.0,43,143,0.301,14,55,0.255,6,8,0.75,6,41,47,53,11,2,30,30,106
16,757,2007-08,00,0,TOT,34.0,60,33,1037.0,120,337,0.356,50,149,0.336,27,34,0.794,20,98,118,165,30,2,80,76,317
