,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,201956,2009-10,00,1610612758,SAC,22.0,77,31,1931.0,300,672,0.446,75,203,0.369,117,174,0.672,75,274,349,95,54,17,98,125,792
1,201956,2010-11,00,1610612758,SAC,23.0,71,27,1702.0,225,546,0.412,92,247,0.372,68,101,0.673,74,233,307,74,54,13,68,115,610
2,201956,2011-12,00,1610612739,CLE,24.0,65,35,1341.0,166,412,0.403,53,168,0.315,74,108,0.685,63,165,228,66,37,21,64,115,459
3,201956,2012-13,00,1610612739,CLE,25.0,43,1,503.0,63,160,0.394,25,76,0.329,22,41,0.537,20,94,114,28,25,12,22,45,173
4,201956,2013-14,00,1610612745,HOU,26.0,71,2,1283.0,173,410,0.422,61,176,0.347,83,122,0.68,55,205,260,88,44,14,72,100,490
5,201956,2014-15,00,1610612758,SAC,27.0,67,19,1416.0,209,427,0.489,35,87,0.402,140,191,0.733,54,206,260,102,31,9,88,107,593
6,201956,2015-16,00,1610612758,SAC,28.0,69,21,1880.0,299,622,0.481,112,274,0.409,103,159,0.648,58,352,410,95,56,17,94,154,813
7,201956,2016-17,00,1610612758,SAC,29.0,22,2,397.0,53,117,0.453,11,29,0.379,12,21,0.571,20,70,90,26,10,1,17,23,129
8,201956,2016-17,00,1610612740,NOP,29.0,1,0,24.0,5,9,0.556,2,4,0.5,0,0,0.0,1,1,2,0,0,0,2,3,12
9,201956,2016-17,00,1610612750,MIN,29.0,13,0,222.0,19,38,0.5,2,10,0.2,5,8,0.625,6,14,20,11,13,2,10,24,45
10,201956,2016-17,00,0,TOT,29.0,36,2,642.0,77,164,0.47,15,43,0.349,17,29,0.586,27,85,112,37,23,3,29,50,186
11,201956,2017-18,00,1610612744,GSW,30.0,53,7,742.0,120,207,0.58,10,22,0.455,50,69,0.725,30,170,200,51,18,19,37,71,300
12,201956,2018-19,00,1610612763,MEM,31.0,36,0,520.0,86,161,0.534,15,43,0.349,39,58,0.672,17,98,115,26,20,9,23,35,226
