,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1718,1998-99,00,1610612738,BOS,21.0,48,47,1632.0,284,647,0.439,84,204,0.412,139,195,0.713,117,192,309,115,82,50,113,139,791
1,1718,1999-00,00,1610612738,BOS,22.0,73,72,2583.0,486,1099,0.442,96,280,0.343,359,450,0.798,83,313,396,221,152,62,178,237,1427
2,1718,2000-01,00,1610612738,BOS,23.0,82,82,3124.0,687,1513,0.454,147,384,0.383,550,738,0.745,94,428,522,253,138,69,262,251,2071
3,1718,2001-02,00,1610612738,BOS,24.0,82,82,3299.0,707,1598,0.442,210,520,0.404,520,643,0.809,81,485,566,261,154,86,241,237,2144
4,1718,2002-03,00,1610612738,BOS,25.0,79,79,3097.0,663,1592,0.416,118,391,0.302,604,753,0.802,106,472,578,349,139,62,288,227,2048
5,1718,2003-04,00,1610612738,BOS,26.0,80,80,3101.0,602,1497,0.402,115,384,0.299,517,631,0.819,69,453,522,410,131,52,303,234,1836
6,1718,2004-05,00,1610612738,BOS,27.0,82,82,2960.0,556,1223,0.455,108,292,0.37,549,668,0.822,78,461,539,348,133,39,230,255,1769
7,1718,2005-06,00,1610612738,BOS,28.0,79,79,3084.0,689,1462,0.471,111,314,0.354,627,812,0.772,77,453,530,375,107,34,273,223,2116
8,1718,2006-07,00,1610612738,BOS,29.0,47,46,1740.0,373,850,0.439,107,275,0.389,320,402,0.796,39,238,277,194,48,13,152,122,1173
9,1718,2007-08,00,1610612738,BOS,30.0,80,80,2874.0,509,1098,0.464,143,365,0.392,409,485,0.843,53,358,411,363,101,36,221,200,1570
10,1718,2008-09,00,1610612738,BOS,31.0,81,81,3035.0,540,1181,0.457,119,304,0.391,459,553,0.83,56,401,457,294,80,27,228,215,1658
11,1718,2009-10,00,1610612738,BOS,32.0,71,71,2411.0,409,867,0.472,109,263,0.414,369,433,0.852,39,271,310,218,84,31,166,196,1296
12,1718,2010-11,00,1610612738,BOS,33.0,80,80,2774.0,507,1021,0.497,111,297,0.374,386,449,0.86,34,396,430,260,80,51,171,231,1511
13,1718,2011-12,00,1610612738,BOS,34.0,61,61,2075.0,394,890,0.443,100,273,0.366,293,344,0.852,37,280,317,274,70,26,173,147,1181
14,1718,2012-13,00,1610612738,BOS,35.0,77,77,2575.0,476,1092,0.436,145,382,0.38,333,423,0.787,45,442,487,370,84,30,214,210,1430
15,1718,2013-14,00,1610612751,BKN,36.0,75,68,2098.0,321,712,0.451,112,300,0.373,256,310,0.826,26,322,348,178,86,31,153,190,1010
16,1718,2014-15,00,1610612764,WAS,37.0,73,73,1914.0,293,656,0.447,118,303,0.389,164,210,0.781,45,249,294,144,46,24,92,160,868
17,1718,2015-16,00,1610612746,LAC,38.0,68,38,1231.0,144,397,0.363,75,242,0.31,54,66,0.818,12,174,186,71,33,17,58,129,417
18,1718,2016-17,00,1610612746,LAC,39.0,25,7,277.0,28,70,0.4,15,43,0.349,10,13,0.769,1,47,48,10,4,5,16,40,81
