,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,76444,1978-79,00,1610612747,LAL,23.0,3,0,7.0,3,6,0.5,,,,0,0,0.0,0,0,0,0,1,0,1,1,6
1,76444,1979-80,00,1610612747,LAL,24.0,82,9,1973.0,303,578,0.524,5.0,20.0,0.25,111,143,0.776,101,128,229,221,86,38,142,215,722
2,76444,1980-81,00,1610612747,LAL,25.0,81,38,2625.0,321,654,0.491,4.0,19.0,0.211,117,149,0.785,121,215,336,332,133,78,164,249,763
3,76444,1981-82,00,1610612747,LAL,26.0,76,14,2197.0,383,741,0.517,2.0,17.0,0.118,139,171,0.813,84,185,269,230,120,61,151,216,907
4,76444,1982-83,00,1610612747,LAL,27.0,82,3,2148.0,266,497,0.535,5.0,21.0,0.238,102,130,0.785,82,192,274,315,115,50,128,208,639
5,76444,1983-84,00,1610612747,LAL,28.0,82,9,2387.0,273,549,0.497,38.0,121.0,0.314,155,185,0.838,53,209,262,482,113,67,148,267,739
6,76444,1984-85,00,1610612747,LAL,29.0,82,20,2189.0,276,593,0.465,35.0,123.0,0.285,115,133,0.865,56,199,255,429,93,49,156,208,702
7,76444,1985-86,00,1610612747,LAL,30.0,82,15,2269.0,274,606,0.452,63.0,163.0,0.387,147,170,0.865,44,200,244,466,89,43,151,238,758
8,76444,1986-87,00,1610612747,LAL,31.0,82,2,2253.0,322,736,0.438,89.0,231.0,0.385,126,148,0.851,58,196,254,373,78,43,102,199,859
9,76444,1987-88,00,1610612747,LAL,32.0,61,8,1793.0,189,482,0.392,57.0,178.0,0.32,97,113,0.858,50,178,228,289,66,26,101,136,532
10,76444,1988-89,00,1610612747,LAL,33.0,80,13,1943.0,213,494,0.431,80.0,210.0,0.381,81,93,0.871,33,158,191,314,72,32,94,186,587
11,76444,1989-90,00,1610612747,LAL,34.0,80,10,1851.0,191,493,0.387,50.0,157.0,0.318,83,94,0.883,59,168,227,215,67,36,91,206,515
