,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,344,1989-90,00,1610612760,SEA,23.0,81,25,1630.0,299,738,0.405,95,238,0.399,89,110,0.809,35,97,132,205,53,1,123,97,782
1,344,1990-91,00,1610612760,SEA,24.0,66,0,750.0,154,311,0.495,32,81,0.395,78,85,0.918,17,54,71,111,23,1,54,40,418
2,344,1991-92,00,1610612760,SEA,25.0,75,1,1331.0,238,493,0.483,83,186,0.446,60,79,0.759,17,64,81,125,51,4,56,84,619
3,344,1992-93,00,1610612760,SEA,26.0,69,2,1243.0,214,474,0.451,64,169,0.379,49,59,0.831,18,89,107,151,63,3,58,78,541
4,344,1993-94,00,1610612755,PHL,27.0,81,70,2519.0,412,878,0.469,135,354,0.381,116,145,0.8,28,168,196,424,107,5,167,96,1075
5,344,1994-95,00,1610612755,PHL,28.0,82,82,3318.0,571,1165,0.49,197,425,0.464,347,386,0.899,27,247,274,619,149,4,242,159,1686
6,344,1995-96,00,1610612738,BOS,29.0,80,25,2328.0,379,806,0.47,150,368,0.408,130,147,0.884,21,171,192,306,58,3,120,116,1038
7,344,1996-97,00,1610612738,BOS,30.0,24,8,707.0,110,253,0.435,43,105,0.41,37,43,0.86,5,43,48,81,26,6,39,34,300
8,344,1997-98,00,1610612738,BOS,31.0,80,15,1686.0,281,609,0.461,100,246,0.407,122,144,0.847,28,125,153,286,83,6,107,124,784
9,344,1998-99,00,1610612738,BOS,32.0,50,16,1156.0,168,371,0.453,64,160,0.4,64,73,0.877,16,89,105,208,52,5,88,64,464
10,344,1999-00,00,1610612738,BOS,33.0,72,0,1139.0,196,435,0.451,59,144,0.41,66,76,0.868,13,86,99,133,31,4,66,80,517
11,344,2000-01,00,1610612765,DET,34.0,60,0,1079.0,183,412,0.444,44,105,0.419,68,80,0.85,6,88,94,110,30,2,60,63,478
12,344,2001-02,00,1610612765,DET,35.0,29,20,582.0,74,192,0.385,24,71,0.338,21,27,0.778,1,56,57,78,14,2,33,37,193
13,344,2003-04,00,1610612738,BOS,37.0,1,0,11.0,2,3,0.667,0,0,0.0,2,2,1.0,0,0,0,0,0,0,0,2,6
