,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,78,1982-83,00,1610612758,KCK,22.0,71,3,987.0,147,287,0.512,0,1,0.0,89,137,0.65,133,242,375,33,40,61,96,186,383
1,78,1983-84,00,1610612758,KCK,23.0,80,38,1915.0,333,637,0.523,0,0,0.0,160,223,0.717,260,449,709,86,71,145,168,327,826
2,78,1984-85,00,1610612758,KCK,24.0,82,77,2458.0,369,695,0.531,0,0,0.0,227,315,0.721,274,580,854,130,98,128,202,328,965
3,78,1985-86,00,1610612758,SAC,25.0,80,64,2377.0,411,794,0.518,0,1,0.0,202,276,0.732,252,518,770,168,71,109,184,295,1024
4,78,1986-87,00,1610612758,SAC,26.0,82,53,2166.0,362,752,0.481,0,5,0.0,188,255,0.737,237,450,687,122,69,126,143,290,912
5,78,1987-88,00,1610612758,SAC,27.0,69,9,1257.0,215,456,0.471,2,5,0.4,118,164,0.72,138,289,427,68,54,73,109,217,550
6,78,1988-89,00,1610612758,SAC,28.0,43,42,1276.0,247,536,0.461,0,1,0.0,152,188,0.809,120,272,392,44,46,55,117,153,646
7,78,1988-89,00,1610612754,IND,28.0,33,29,1053.0,169,314,0.538,0,0,0.0,75,93,0.806,104,222,326,37,33,39,62,132,413
8,78,1988-89,00,0,TOT,28.0,76,71,2329.0,416,850,0.489,0,1,0.0,227,281,0.808,224,494,718,81,79,94,179,285,1059
9,78,1989-90,00,1610612754,IND,29.0,82,60,2126.0,223,471,0.473,1,5,0.2,107,134,0.799,175,455,630,106,65,71,150,313,554
10,78,1990-91,00,1610612754,IND,30.0,82,77,1946.0,276,565,0.488,1,5,0.2,72,104,0.692,154,409,563,147,63,63,168,265,625
11,78,1991-92,00,1610612754,IND,31.0,80,49,1299.0,168,359,0.468,0,2,0.0,58,71,0.817,98,283,381,102,52,34,98,207,394
12,78,1992-93,00,1610612754,IND,32.0,63,0,730.0,104,213,0.488,0,1,0.0,29,39,0.744,55,123,178,34,29,24,47,137,237
13,78,1993-94,00,1610612754,IND,33.0,30,1,282.0,27,77,0.351,0,0,0.0,16,30,0.533,26,49,75,16,10,8,23,59,70
14,78,1994-95,00,1610612754,IND,34.0,38,3,453.0,49,118,0.415,0,0,0.0,14,16,0.875,28,61,89,18,18,10,33,76,112
15,78,1995-96,00,1610612755,PHL,35.0,44,11,773.0,33,83,0.398,0,0,0.0,19,24,0.792,62,137,199,26,19,20,37,125,85
16,78,1996-97,00,1610612743,DEN,36.0,17,0,105.0,3,16,0.188,0,0,0.0,1,2,0.5,5,21,26,0,3,6,7,26,7
17,78,1996-97,00,1610612754,IND,36.0,9,0,33.0,0,3,0.0,0,0,0.0,3,4,0.75,2,6,8,2,0,0,2,7,3
18,78,1996-97,00,0,TOT,36.0,26,0,138.0,3,19,0.158,0,0,0.0,4,6,0.667,7,27,34,2,3,6,9,33,10
