,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,77626,1979-80,00,1610612749,MIL,22.0,77,,1557.0,211,451,0.468,0,1,0.0,232,292,0.795,154,184,338,133,72,16,117,106,654
1,77626,1980-81,00,1610612749,MIL,23.0,80,,2417.0,400,739,0.541,2,9,0.222,320,398,0.804,186,220,406,264,90,37,145,156,1122
2,77626,1981-82,00,1610612749,MIL,24.0,80,80.0,2980.0,556,1063,0.523,1,14,0.071,468,573,0.817,221,313,534,382,138,22,208,206,1581
3,77626,1982-83,00,1610612749,MIL,25.0,76,76.0,2710.0,606,1156,0.524,1,10,0.1,499,604,0.826,192,245,437,300,113,23,197,180,1712
4,77626,1983-84,00,1610612749,MIL,26.0,79,79.0,3075.0,560,1125,0.498,5,18,0.278,529,624,0.848,215,313,528,358,108,27,217,204,1654
5,77626,1984-85,00,1610612749,MIL,27.0,73,72.0,2734.0,561,1162,0.483,9,33,0.273,454,548,0.828,149,242,391,382,117,39,184,197,1585
6,77626,1985-86,00,1610612749,MIL,28.0,73,72.0,2567.0,470,962,0.489,33,103,0.32,498,580,0.859,115,219,334,357,103,18,174,178,1471
7,77626,1986-87,00,1610612749,MIL,29.0,39,30.0,992.0,158,324,0.488,8,31,0.258,136,162,0.84,57,70,127,121,27,10,63,73,460
8,77626,1987-88,00,1610612749,MIL,30.0,56,51.0,1428.0,217,444,0.489,5,31,0.161,164,196,0.837,58,122,180,204,41,12,86,109,603
9,77626,1988-89,00,1610612749,MIL,31.0,62,50.0,1594.0,261,532,0.491,25,73,0.342,205,237,0.865,46,126,172,188,65,13,94,114,752
10,77626,1990-91,00,1610612737,ATL,33.0,72,3.0,1096.0,117,240,0.488,21,64,0.328,82,105,0.781,31,97,128,104,50,9,66,112,337
