,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,76483,1979-80,00,1610612749,MIL,23.0,71,2,900.0,187,370,0.505,0,0,0.0,94,123,0.764,81,157,238,53,22,17,74,141,468
1,76483,1980-81,00,1610612749,MIL,24.0,74,6,1084.0,248,460,0.539,0,2,0.0,99,140,0.707,97,195,292,62,31,19,114,192,595
2,76483,1981-82,00,1610612749,MIL,25.0,78,7,1132.0,219,430,0.509,0,2,0.0,67,91,0.736,61,184,245,99,22,9,108,227,505
3,76483,1982-83,00,1610612742,DAL,26.0,81,71,2317.0,433,878,0.493,0,1,0.0,148,196,0.755,225,443,668,144,57,35,162,296,1014
4,76483,1983-84,00,1610612742,DAL,27.0,80,80,2492.0,452,915,0.494,0,2,0.0,141,190,0.742,151,507,658,158,64,23,146,282,1045
5,76483,1984-85,00,1610612752,NYK,28.0,63,63,2069.0,410,797,0.514,0,4,0.0,177,227,0.78,139,379,518,109,50,17,166,247,997
6,76483,1985-86,00,1610612752,NYK,29.0,31,30,1007.0,195,408,0.478,0,2,0.0,97,139,0.698,92,188,280,47,27,12,87,136,487
7,76483,1986-87,00,1610612752,NYK,30.0,49,11,1056.0,172,382,0.45,0,0,0.0,79,110,0.718,123,189,312,38,26,7,85,145,423
8,76483,1987-88,00,1610612752,NYK,31.0,62,9,946.0,140,307,0.456,0,1,0.0,59,80,0.738,82,153,235,37,20,10,65,143,339
9,76483,1988-89,00,1610612748,MIA,32.0,53,28,1096.0,197,394,0.5,0,2,0.0,72,97,0.742,84,197,281,47,29,18,111,160,466
10,76483,1989-90,00,1610612748,MIA,33.0,37,1,391.0,77,159,0.484,0,0,0.0,21,37,0.568,28,65,93,13,12,4,32,60,175
11,76483,1990-91,00,1610612762,UTH,34.0,4,0,26.0,4,6,0.667,0,0,0.0,7,10,0.7,3,2,5,0,0,0,2,8,15
