,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,2039,2000-01,00,1610612746,LAC,21.0,76,1,1237.0,148,362,0.409,28,80,0.35,125,179,0.698,8,81,89,177,41,11,94,107,449
1,2039,2001-02,00,1610612746,LAC,22.0,14,0,155.0,22,57,0.386,4,14,0.286,10,12,0.833,0,3,3,12,4,3,10,20,58
2,2039,2002-03,00,1610612746,LAC,23.0,55,1,969.0,128,329,0.389,50,139,0.36,44,57,0.772,9,63,72,89,24,6,60,93,350
3,2039,2003-04,00,1610612746,LAC,24.0,58,24,1137.0,137,352,0.389,8,46,0.174,78,94,0.83,17,62,79,130,45,6,65,108,360
4,2039,2004-05,00,1610612748,MIA,25.0,74,0,1184.0,139,345,0.403,19,75,0.253,85,109,0.78,11,79,90,132,39,11,65,120,382
5,2039,2005-06,00,1610612753,ORL,26.0,50,7,1137.0,178,405,0.44,13,43,0.302,101,121,0.835,11,67,78,109,49,4,82,116,470
6,2039,2006-07,00,1610612753,ORL,27.0,66,2,1435.0,188,458,0.41,31,96,0.323,114,141,0.809,22,64,86,112,52,15,72,125,521
7,2039,2007-08,00,1610612753,ORL,28.0,72,1,1334.0,198,423,0.468,22,65,0.338,163,193,0.845,7,94,101,133,36,5,61,131,581
8,2039,2008-09,00,1610612751,NJN,29.0,77,18,2074.0,261,598,0.436,99,235,0.421,127,154,0.825,24,131,155,270,71,8,105,135,748
9,2039,2009-10,00,1610612751,NJN,30.0,53,8,971.0,129,324,0.398,59,157,0.376,47,61,0.77,8,46,54,135,34,0,59,82,364
10,2039,2010-11,00,1610612749,MIL,31.0,80,22,1757.0,206,519,0.397,81,234,0.346,78,94,0.83,12,105,117,243,54,4,91,119,571
11,2039,2011-12,00,1610612738,BOS,32.0,46,2,662.0,66,163,0.405,27,81,0.333,23,31,0.742,3,36,39,51,13,2,34,57,182
12,2039,2012-13,00,1610612763,MEM,33.0,7,0,82.0,10,21,0.476,5,12,0.417,6,7,0.857,0,1,1,8,1,0,5,8,31
