,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,21,1991-92,00,1610612752,NYK,24.0,82,1,1510.0,161,435,0.37,8,55,0.145,117,158,0.741,33,103,136,314,59,9,98,170,447
1,21,1992-93,00,1610612752,NYK,25.0,70,35,1699.0,174,419,0.415,4,30,0.133,107,159,0.673,42,128,170,398,113,12,104,141,459
2,21,1993-94,00,1610612752,NYK,26.0,80,36,1994.0,225,571,0.394,48,160,0.3,130,168,0.774,43,146,189,365,114,13,127,163,628
3,21,1994-95,00,1610612752,NYK,27.0,61,2,943.0,128,293,0.437,56,155,0.361,60,76,0.789,7,57,64,160,50,7,57,99,372
4,21,1995-96,00,1610612763,VAN,28.0,69,68,2096.0,324,781,0.415,90,271,0.332,229,297,0.771,29,145,174,476,116,11,160,137,967
5,21,1996-97,00,1610612763,VAN,29.0,65,44,1860.0,199,507,0.393,88,238,0.37,130,178,0.73,25,159,184,407,129,4,129,122,616
6,21,1997-98,00,1610612760,SEA,30.0,80,0,1021.0,150,349,0.43,66,159,0.415,53,80,0.663,18,93,111,205,64,3,91,97,419
7,21,1998-99,00,1610612757,POR,31.0,50,0,806.0,104,251,0.414,49,125,0.392,62,89,0.697,14,49,63,100,66,3,55,75,319
8,21,1999-00,00,1610612757,POR,32.0,82,3,1548.0,169,416,0.406,88,233,0.378,88,114,0.772,17,116,133,208,59,9,85,143,514
9,21,2000-01,00,1610612757,POR,33.0,58,0,861.0,97,253,0.383,65,159,0.409,23,35,0.657,21,40,61,82,40,3,43,63,282
10,21,2001-02,00,1610612741,CHI,34.0,36,35,960.0,113,287,0.394,29,90,0.322,47,70,0.671,16,72,88,203,49,4,58,72,302
11,21,2001-02,00,1610612749,MIL,34.0,24,3,553.0,70,188,0.372,19,73,0.26,13,21,0.619,6,38,44,79,28,1,36,42,172
12,21,2001-02,00,0,TOT,34.0,60,38,1513.0,183,475,0.385,48,163,0.294,60,91,0.659,22,110,132,282,77,5,94,114,474
