,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,166,1986-87,00,1610612739,CLE,23.0,82,82,3064.0,734,1614,0.455,20,94,0.213,386,564,0.684,169,223,392,394,209,84,345,247,1874
1,166,1987-88,00,1610612739,CLE,24.0,57,52,1830.0,340,732,0.464,3,20,0.15,196,278,0.705,64,159,223,281,122,52,158,157,879
2,166,1988-89,00,1610612739,CLE,25.0,82,82,2851.0,587,1149,0.511,29,116,0.25,323,430,0.751,122,287,409,434,185,74,230,224,1526
3,166,1989-90,00,1610612739,CLE,26.0,7,7,262.0,61,138,0.442,1,5,0.2,31,41,0.756,19,29,48,49,14,9,18,25,154
4,166,1989-90,00,1610612746,LAC,26.0,28,28,1105.0,240,499,0.481,13,46,0.283,151,190,0.795,55,103,158,133,67,32,82,80,644
5,166,1989-90,00,0,TOT,26.0,35,35,1367.0,301,637,0.473,14,51,0.275,182,231,0.788,74,132,206,182,81,41,100,105,798
6,166,1990-91,00,1610612746,LAC,27.0,39,34,1383.0,285,729,0.391,48,148,0.324,145,217,0.668,58,130,188,209,66,35,129,111,763
7,166,1991-92,00,1610612746,LAC,28.0,82,82,3144.0,569,1292,0.44,64,211,0.303,293,398,0.736,120,327,447,417,152,72,252,199,1495
8,166,1992-93,00,1610612746,LAC,29.0,80,77,2970.0,542,1203,0.451,52,186,0.28,307,399,0.769,117,308,425,360,177,73,222,212,1443
9,166,1993-94,00,1610612746,LAC,30.0,75,75,2856.0,569,1335,0.426,71,236,0.301,299,418,0.715,129,331,460,344,144,54,242,167,1508
10,166,1994-95,00,1610612741,CHI,31.0,77,53,1536.0,209,491,0.426,31,110,0.282,81,131,0.618,51,129,180,157,97,27,100,132,530
11,166,1995-96,00,1610612741,CHI,32.0,80,80,1886.0,234,501,0.467,28,104,0.269,98,139,0.705,74,139,213,208,105,32,73,137,594
12,166,1996-97,00,1610612741,CHI,33.0,76,74,1737.0,177,406,0.436,68,188,0.362,58,82,0.707,46,147,193,191,86,38,50,138,480
13,166,1997-98,00,1610612741,CHI,34.0,82,82,2284.0,293,665,0.441,16,84,0.19,162,216,0.75,107,183,290,241,108,48,91,181,764
14,166,1998-99,00,1610612741,CHI,35.0,35,35,1107.0,147,390,0.377,27,85,0.318,71,101,0.703,49,131,180,115,60,35,65,80,392
15,166,1999-00,00,1610612747,LAL,36.0,80,78,2042.0,212,531,0.399,33,106,0.311,100,147,0.68,96,241,337,270,85,39,132,164,557
16,166,2000-01,00,1610612747,LAL,37.0,47,46,1140.0,127,271,0.469,19,72,0.264,34,48,0.708,46,120,166,113,39,25,62,70,307
