,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,93,1992-93,00,1610612752,NYK,23.0,50,2,815.0,110,251,0.438,6,19,0.316,43,54,0.796,13,43,56,83,22,4,45,71,269
1,93,1993-94,00,1610612752,NYK,24.0,56,27,1333.0,238,505,0.471,53,132,0.402,85,103,0.825,23,44,67,165,40,4,76,118,614
2,93,1994-95,00,1610612752,NYK,25.0,82,4,1697.0,296,617,0.48,131,288,0.455,97,120,0.808,30,80,110,150,35,11,87,146,820
3,93,1995-96,00,1610612752,NYK,26.0,74,14,1773.0,275,566,0.486,127,267,0.476,112,129,0.868,35,88,123,103,31,8,63,120,789
4,93,1996-97,00,1610612761,TOR,27.0,36,0,623.0,74,184,0.402,16,70,0.229,17,23,0.739,11,29,40,34,11,2,21,40,181
5,93,1997-98,00,1610612742,DAL,28.0,81,30,2378.0,350,767,0.456,101,230,0.439,97,116,0.836,34,135,169,157,43,5,88,117,898
6,93,1998-99,00,1610612742,DAL,29.0,50,21,1378.0,174,397,0.438,65,144,0.451,44,50,0.88,3,83,86,89,21,3,57,76,457
7,93,1999-00,00,1610612742,DAL,30.0,79,15,1817.0,217,464,0.468,82,167,0.491,67,77,0.87,17,117,134,141,24,3,70,109,583
8,93,2000-01,00,1610612742,DAL,31.0,51,7,1261.0,139,314,0.443,58,133,0.436,35,41,0.854,18,91,109,61,29,1,56,92,371
9,93,2000-01,00,1610612764,WAS,31.0,15,11,432.0,57,119,0.479,20,38,0.526,19,21,0.905,10,20,30,49,6,0,25,29,153
10,93,2000-01,00,0,TOT,31.0,66,18,1694.0,196,433,0.453,78,171,0.456,54,62,0.871,28,111,139,110,35,1,81,121,524
11,93,2001-02,00,1610612764,WAS,32.0,51,17,1232.0,146,326,0.448,57,126,0.452,16,21,0.762,7,70,77,107,28,3,44,58,365
12,93,2002-03,00,1610612765,DET,33.0,43,1,323.0,31,79,0.392,12,36,0.333,5,6,0.833,6,30,36,29,5,0,11,23,79
13,93,2003-04,00,1610612765,DET,34.0,3,0,23.0,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,1,4,0
14,93,2003-04,00,1610612751,NJN,34.0,14,0,55.0,1,9,0.111,0,0,0.0,2,2,1.0,2,6,8,3,2,0,2,8,4
15,93,2003-04,00,0,TOT,34.0,17,0,78.0,1,11,0.091,0,1,0.0,2,2,1.0,2,6,8,4,2,0,3,12,4
