,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,a_lbl
465,0.6818181818181818,0.13846153846153847,0.140625,0.19408369408369408,0.07904191616766466,0.0977284733227681,0.21577726218097443,0.12935323383084577,0.12743190661478598,0.397,0.03585657370517928,0.030927835051546393,0.7750281214848145,0.01818181818181818,0.08058608058608059,0.05843621399176954,0.22086570477247505,0.16931216931216933,0.007434944237918215,0.13245033112582785,0.08695652173913045,0.0727470141150923,0.0
466,0.6818181818181818,0.5692307692307693,0.15625,0.4130591630591631,0.13293413173652693,0.16111991547807714,0.2134570765661254,0.19651741293532338,0.20428015564202334,0.376,0.04249667994687915,0.04009163802978236,0.7379077615298087,0.029545454545454545,0.14285714285714285,0.10452674897119342,0.3340732519422863,0.2751322751322752,0.02973977695167286,0.2008830022075056,0.21739130434782605,0.11690191820484981,0.0
467,0.18181818181818177,0.5076923076923078,0.15625,0.1948051948051948,0.12934131736526946,0.1283676703645008,0.37587006960556857,0.007462686567164179,0.019455252918287938,0.15,0.04382470119521912,0.035509736540664374,0.8560179977502812,0.01818181818181818,0.037851037851037855,0.02962962962962963,0.18201997780244175,0.16402116402116404,0.022304832713754646,0.10816777041942609,0.21739130434782605,0.0875859572927977,0.0
468,0.4545454545454545,0.44615384615384623,0.453125,0.42929292929292934,0.35209580838323357,0.3201267828843106,0.4593967517401394,0.01243781094527363,0.020428015564202335,0.23800000000000002,0.24568393094289506,0.26918671248568155,0.735658042744657,0.2409090909090909,0.28327228327228327,0.27572016460905346,0.051054384017758046,0.19047619047619052,0.16728624535315983,0.22295805739514352,0.40942028985507245,0.2779587404994571,0.0
469,0.5454545454545455,0.7230769230769231,0.046875,0.40151515151515155,0.34610778443113777,0.2694136291600634,0.6310904872389793,0.0,0.0,0.0,0.19787516600265603,0.22336769759450173,0.7064116985376829,0.2545454545454545,0.21855921855921856,0.23703703703703705,0.031076581576026635,0.11111111111111113,0.137546468401487,0.1766004415011038,0.4855072463768116,0.25950054288816504,0.0
470,0.6363636363636364,0.5230769230769231,0.28125,0.14754689754689757,0.12335329341317364,0.0913893291072372,0.6519721577726221,0.0,0.0,0.0,0.0650730411686587,0.06758304696449027,0.7142857142857143,0.1477272727272727,0.1562881562881563,0.15637860082304528,0.023307436182019976,0.08465608465608467,0.1524163568773234,0.0794701986754967,0.24275362318840576,0.08867173362287369,0.0
471,0.22727272727272718,0.7230769230769231,0.265625,0.3564213564213564,0.1724550898203593,0.19228737453777073,0.2737819025522042,0.1318407960199005,0.16342412451361868,0.315,0.09694555112881806,0.11454753722794961,0.6456692913385828,0.1431818181818182,0.16605616605616608,0.16131687242798354,0.06659267480577136,0.1851851851851852,0.07806691449814127,0.11699779249448126,0.32608695652173914,0.1462178791169019,0.0
472,0.36363636363636365,0.7538461538461539,0.015625,0.38347763347763353,0.22395209580838324,0.20021130480718438,0.4733178654292345,0.08706467661691542,0.08463035019455253,0.402,0.18459495351925628,0.20962199312714777,0.6996625421822272,0.12272727272727273,0.21611721611721613,0.18765432098765433,0.1065482796892342,0.15343915343915346,0.03345724907063197,0.16997792494481237,0.2971014492753623,0.19471588852696345,0.0
473,0.40909090909090906,0.7846153846153846,0.046875,0.550865800865801,0.3317365269461078,0.30322239830956155,0.4547563805104411,0.27860696517412936,0.26653696498054474,0.409,0.13545816733067728,0.17296678121420392,0.6040494938132733,0.1318181818181818,0.3943833943833944,0.3111111111111111,0.09877913429522753,0.28571428571428575,0.06319702602230483,0.18322295805739516,0.4673913043478261,0.27433948606587044,0.0
474,0.13636363636363635,0.7692307692307693,0.015625,0.21031746031746032,0.1245508982035928,0.11463285789751718,0.4408352668213458,0.029850746268656716,0.03696498054474708,0.316,0.10358565737051792,0.10080183276059565,0.8008998875140607,0.07272727272727272,0.05616605616605616,0.06172839506172839,0.11986681465038845,0.17460317460317462,0.05204460966542751,0.07064017660044151,0.213768115942029,0.10423452768729642,0.0
475,0.2727272727272728,0.9538461538461539,0.0625,0.5952380952380952,0.3317365269461078,0.323824617010037,0.3874709976798145,0.11940298507462686,0.13132295719844359,0.35600000000000004,0.12350597609561752,0.13058419243986255,0.7412823397075365,0.1159090909090909,0.18925518925518925,0.16707818930041152,0.2874583795782464,0.33862433862433866,0.0483271375464684,0.21412803532008834,0.4166666666666667,0.24791892870068766,0.0
476,0.40909090909090906,0.7076923076923077,0.0625,0.4274891774891775,0.1592814371257485,0.16957210776545167,0.31322505800464046,0.11691542288557213,0.1303501945525292,0.35100000000000003,0.06241699867197875,0.0572737686139748,0.8065241844769403,0.08409090909090909,0.11843711843711845,0.10781893004115227,0.23529411764705885,0.23280423280423285,0.07806691449814127,0.11699779249448126,0.34782608695652173,0.12667390517553384,0.0
477,0.13636363636363635,0.9538461538461539,0.40625,0.7698412698412699,0.4431137724550898,0.4690966719492869,0.3109048723897912,0.18407960199004975,0.2198443579766537,0.327,0.3280212483399734,0.3550973654066438,0.7525309336332958,0.09772727272727272,0.3137973137973138,0.2444444444444444,0.3562708102108768,0.6719576719576721,0.137546468401487,0.5408388520971303,0.6702898550724639,0.3803836409699602,0.0
478,0.18181818181818177,0.8307692307692308,0.828125,0.8008658008658008,0.5401197604790419,0.5483359746434231,0.35034802784222746,0.208955223880597,0.24124513618677043,0.33899999999999997,0.34661354581673304,0.35738831615120276,0.7964004499437571,0.1159090909090909,0.2710622710622711,0.2222222222222222,0.32075471698113206,0.6243386243386244,0.07063197026022304,0.4260485651214129,0.5869565217391305,0.44770177343467243,0.0
479,0.22727272727272718,0.8307692307692308,0.53125,0.7308802308802308,0.4826347305389222,0.4870575805599578,0.35498839907192575,0.24378109452736318,0.27431906614785995,0.348,0.27091633466135456,0.2737686139747995,0.8087739032620922,0.10909090909090909,0.32722832722832723,0.2576131687242798,0.30632630410654826,0.6031746031746033,0.2007434944237918,0.3134657836644592,0.5398550724637682,0.3973941368078176,0.0
