,TeamID,SEASON,LeagueID,PLAYER,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,SEASON_ID
0,1610612747,1985,00,Kareem Abdul-Jabbar,33,C,7-2,225,"APR 16, 1947",39.0,16,California-Los Angeles,76003,1985-86
1,1610612747,1985,00,Michael Cooper,21,G,6-7,170,"APR 15, 1956",30.0,7,New Mexico,76444,1985-86
2,1610612747,1985,00,A.C. Green,45,F,6-9,220,"OCT 04, 1963",22.0,R,Oregon State,920,1985-86
3,1610612747,1985,00,Petur Gudmundsson,34,C,7-2,260,"OCT 30, 1958",27.0,1,Washington,76901,1985-86
4,1610612747,1985,00,Jerome Henderson,23,F,6-11,230,"OCT 05, 1959",26.0,R,New Mexico,76992,1985-86
5,1610612747,1985,00,Magic Johnson,32,G,6-9,215,"AUG 14, 1959",26.0,6,Michigan State,77142,1985-86
6,1610612747,1985,00,Mitch Kupchak,25,F,6-9,230,"MAY 24, 1954",32.0,8,North Carolina,77324,1985-86
7,1610612747,1985,00,Ronnie Lester,12,G,6-2,175,"JAN 01, 1959",27.0,5,Iowa,77373,1985-86
8,1610612747,1985,00,Maurice Lucas,20,F,6-9,215,"FEB 18, 1952",34.0,9,Marquette,77420,1985-86
9,1610612747,1985,00,Mike McGee,40,F,6-5,190,"JUL 29, 1959",26.0,4,Michigan,77530,1985-86
10,1610612747,1985,00,Kurt Rambis,31,F,6-8,213,"FEB 25, 1958",28.0,4,Santa Clara,77905,1985-86
11,1610612747,1985,00,Byron Scott,4,G,6-3,195,"MAR 28, 1961",25.0,2,Arizona State,2,1985-86
12,1610612747,1985,00,Larry Spriggs,35,F,6-7,230,"SEP 08, 1959",26.0,4,Howard,78233,1985-86
13,1610612747,1985,00,James Worthy,42,F,6-9,225,"FEB 27, 1961",25.0,3,North Carolina,1460,1985-86
