,TeamID,SEASON,LeagueID,PLAYER,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,SEASON_ID
0,1610612747,1967,00,Cliff Anderson,30,G,6-2,200,"SEP 07, 1944",23.0,R,Saint Joseph's,76035,1967-68
1,1610612747,1967,00,Jim Barnes,23,C,6-8,210,"APR 13, 1941",27.0,3,Texas-El Paso,76105,1967-68
2,1610612747,1967,00,Elgin Baylor,22,F,6-5,225,"SEP 16, 1934",33.0,9,Seattle,76127,1967-68
3,1610612747,1967,00,Archie Clark,21,G,6-2,175,"JUL 15, 1941",26.0,1,Minnesota,76397,1967-68
4,1610612747,1967,00,Mel Counts,31,C,7-0,230,"OCT 16, 1941",26.0,3,Oregon State,76458,1967-68
5,1610612747,1967,00,Gail Goodrich,11,G,6-1,170,"APR 23, 1943",25.0,2,California-Los Angeles,76832,1967-68
6,1610612747,1967,00,Dennis Hamilton,52,F,6-8,210,"MAY 08, 1944",24.0,R,Arizona State,76926,1967-68
7,1610612747,1967,00,Tom Hawkins,33,F,6-5,210,"DEC 22, 1936",31.0,8,Notre Dame,76977,1967-68
8,1610612747,1967,00,Darrall Imhoff,14,C,6-10,220,"OCT 11, 1938",29.0,7,California,77093,1967-68
9,1610612747,1967,00,Jerry West,44,G,6-3,175,"MAY 28, 1938",30.0,7,West Virginia,78497,1967-68
10,1610612747,1967,00,John Wetzel,24,G,6-5,190,"OCT 22, 1944",23.0,R,Virginia Tech,78501,1967-68
