,TeamID,SEASON,LeagueID,PLAYER,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,SEASON_ID
0,1610612747,2006,00,Smush Parker,1,G,6-4,180,"JUN 01, 1981",26.0,3,Fordham,2470,2006-07
1,1610612747,2006,00,Aaron McKie,2,G,6-5,209,"OCT 02, 1972",34.0,12,Temple,243,2006-07
2,1610612747,2006,00,Shammond Williams,3,G,6-1,201,"APR 05, 1975",32.0,6,North Carolina,1742,2006-07
3,1610612747,2006,00,Luke Walton,4,F,6-8,232,"MAR 28, 1980",27.0,3,Arizona,2575,2006-07
4,1610612747,2006,00,Jordan Farmar,5,G,6-2,180,"NOV 30, 1986",20.0,R,California-Los Angeles,200770,2006-07
5,1610612747,2006,00,Maurice Evans,6,G,6-5,220,"NOV 08, 1978",28.0,3,Texas,2230,2006-07
6,1610612747,2006,00,Lamar Odom,7,F,6-10,230,"NOV 06, 1979",27.0,7,Rhode Island,1885,2006-07
7,1610612747,2006,00,Kobe Bryant,8,G,6-6,220,"AUG 23, 1978",28.0,10,Lower Merion,977,2006-07
8,1610612747,2006,00,Vladimir Radmanovic,10,F,6-10,234,"NOV 19, 1980",26.0,5,,2209,2006-07
9,1610612747,2006,00,Andrew Bynum,17,C,7-0,275,"OCT 27, 1987",19.0,1,Saint Joseph,101115,2006-07
10,1610612747,2006,00,Sasha Vujacic,18,G,6-7,195,"MAR 08, 1984",23.0,2,,2756,2006-07
11,1610612747,2006,00,Ronny Turiaf,21,F,6-10,249,"JAN 13, 1983",24.0,1,Gonzaga,101142,2006-07
12,1610612747,2006,00,Chris Mihm,31,C-F,7-0,265,"JUL 16, 1979",27.0,6,Texas,2036,2006-07
13,1610612747,2006,00,Brian Cook,43,F,6-9,258,"DEC 04, 1980",26.0,3,Illinois,2567,2006-07
14,1610612747,2006,00,Kwame Brown,54,C,6-11,270,"MAR 10, 1982",25.0,5,Glynn Academy,2198,2006-07
