,TeamID,SEASON,LeagueID,PLAYER,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,SEASON_ID
0,1610612747,1964,00,Dick Barnett,5,G,6-4,190,"OCT 02, 1936",28.0,4,Tennessee State,76107,1964-65
1,1610612747,1964,00,Elgin Baylor,22,F,6-5,225,"SEP 16, 1934",30.0,6,Seattle,76127,1964-65
2,1610612747,1964,00,Leroy Ellis,25,F,6-11,210,"MAR 10, 1940",25.0,2,St. John's (NY),76663,1964-65
3,1610612747,1964,00,Jerry Grote,32,G,6-4,215,"DEC 28, 1940",24.0,R,Loyola-Marymount,76896,1964-65
4,1610612747,1964,00,Walt Hazzard,42,G,6-2,185,"APR 15, 1942",23.0,R,California-Los Angeles,76983,1964-65
5,1610612747,1964,00,Darrall Imhoff,14,C,6-10,220,"OCT 11, 1938",26.0,4,California,77093,1964-65
6,1610612747,1964,00,Jim King,21,G,6-2,175,"FEB 07, 1941",24.0,1,Tulsa,77270,1964-65
7,1610612747,1964,00,Rudy LaRusso,35,F,6-8,220,"NOV 11, 1937",27.0,5,Dartmouth,77340,1964-65
8,1610612747,1964,00,Don Nelson,20,F,6-6,210,"MAY 15, 1940",25.0,2,Iowa,77700,1964-65
9,1610612747,1964,00,Jerry West,44,G,6-3,175,"MAY 28, 1938",27.0,4,West Virginia,78497,1964-65
10,1610612747,1964,00,Gene Wiley,12,C,6-10,210,"NOV 12, 1937",27.0,2,Wichita State,78526,1964-65
