,TeamID,SEASON,LeagueID,PLAYER,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,SEASON_ID
0,1610612747,1970,00,Elgin Baylor,22,F,6-5,225,"SEP 16, 1934",36.0,12,Seattle,76127,1970-71
1,1610612747,1970,00,Wilt Chamberlain,13,C,7-1,250,"AUG 21, 1936",34.0,11,Kansas,76375,1970-71
2,1610612747,1970,00,Keith Erickson,24,F,6-5,195,"APR 19, 1944",27.0,5,California-Los Angeles,76680,1970-71
3,1610612747,1970,00,Gail Goodrich,25,G,6-1,170,"APR 23, 1943",28.0,5,California-Los Angeles,76832,1970-71
4,1610612747,1970,00,Happy Hairston,52,F,6-7,225,"MAY 31, 1942",29.0,6,New York University,76916,1970-71
5,1610612747,1970,00,Fred Hetzel,30,F,6-8,220,"JUL 21, 1942",28.0,5,Davidson,77012,1970-71
6,1610612747,1970,00,Ernie Killum,20,G,6-3,180,"JUN 11, 1948",23.0,R,Stetson,77257,1970-71
7,1610612747,1970,00,Willie McCarter,15,G,6-3,175,"JUL 26, 1946",24.0,1,Drake,77505,1970-71
8,1610612747,1970,00,Jim McMillian,5,F,6-5,215,"MAR 11, 1948",23.0,R,Columbia,77554,1970-71
9,1610612747,1970,00,Pat Riley,12,G,6-4,205,"MAR 20, 1945",26.0,3,Kentucky,77962,1970-71
10,1610612747,1970,00,Rick Roberson,35,C,6-9,231,"JUL 07, 1947",23.0,1,Cincinnati,77973,1970-71
11,1610612747,1970,00,John Tresvant,14,F,6-7,215,"NOV 06, 1939",31.0,6,Seattle,78651,1970-71
12,1610612747,1970,00,Jerry West,44,G,6-3,175,"MAY 28, 1938",33.0,10,West Virginia,78497,1970-71
