,TeamID,SEASON,LeagueID,PLAYER,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,SEASON_ID
0,1610612747,1994,00,Sam Bowie,31,C,7-1,235,"MAR 17, 1961",34.0,9,Kentucky,76217,1994-95
1,1610612747,1994,00,Elden Campbell,41,F-C,7-0,250,"JUL 23, 1968",26.0,4,Clemson,922,1994-95
2,1610612747,1994,00,Cedric Ceballos,23,F,6-6,190,"AUG 02, 1969",25.0,4,Cal State-Fullerton,76,1994-95
3,1610612747,1994,00,Lester Conner,7,G,6-4,180,"SEP 17, 1959",35.0,11,Oregon State,76431,1994-95
4,1610612747,1994,00,Lloyd Daniels,24,G,6-7,205,"SEP 04, 1967",27.0,2,Mt. San Antonio,1380,1994-95
5,1610612747,1994,00,Vlade Divac,12,C,7-1,260,"FEB 03, 1968",27.0,5,,124,1994-95
6,1610612747,1994,00,Antonio Harvey,40,F,6-11,225,"JUL 06, 1970",24.0,1,Pfeiffer,176,1994-95
7,1610612747,1994,00,Eddie Jones,6,G,6-6,190,"OCT 20, 1971",23.0,R,Temple,224,1994-95
8,1610612747,1994,00,Randolph Keys,8,F,6-7,195,"APR 19, 1966",29.0,3,Southern Mississippi,705,1994-95
9,1610612747,1994,00,George Lynch,34,F,6-8,223,"SEP 03, 1970",24.0,1,North Carolina,248,1994-95
10,1610612747,1994,00,Anthony Miller,2,F,6-9,255,"OCT 22, 1971",23.0,R,Michigan State,292,1994-95
11,1610612747,1994,00,Anthony Peeler,1,G,6-4,212,"NOV 25, 1969",25.0,2,Missouri,324,1994-95
12,1610612747,1994,00,Kurt Rambis,18,F,6-8,213,"FEB 25, 1958",37.0,13,Santa Clara,77905,1994-95
13,1610612747,1994,00,Tony Smith,34,G,6-3,185,"JUN 14, 1968",27.0,4,Marquette,380,1994-95
14,1610612747,1994,00,Sedale Threatt,3,G,6-2,175,"SEP 10, 1961",33.0,11,West Virginia Tech,9,1994-95
15,1610612747,1994,00,Nick Van Exel,9,G,6-1,170,"NOV 27, 1971",23.0,1,Cincinnati,89,1994-95
