,TeamID,SEASON,LeagueID,PLAYER,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,SEASON_ID
0,1610612747,1999,00,Derek Fisher,2,G,6-1,200,"AUG 09, 1974",25.0,3,Arkansas-Little Rock,965,1999-00
1,1610612747,1999,00,Devean George,3,G,6-8,220,"AUG 29, 1977",22.0,R,Augsburg,1904,1999-00
2,1610612747,1999,00,Ron Harper,4,G,6-6,215,"JAN 20, 1964",36.0,13,Miami (OH),166,1999-00
3,1610612747,1999,00,Robert Horry,5,F,6-10,235,"AUG 25, 1970",29.0,7,Alabama,109,1999-00
4,1610612747,1999,00,Kobe Bryant,8,G,6-7,210,"AUG 23, 1978",21.0,3,Lower Merion,977,1999-00
5,1610612747,1999,00,John Salley,16,C-F,6-11,255,"MAY 16, 1964",36.0,9,Georgia Tech,927,1999-00
6,1610612747,1999,00,Rick Fox,17,F,6-7,242,"JUL 24, 1969",30.0,8,North Carolina,296,1999-00
7,1610612747,1999,00,Brian Shaw,20,G,6-6,200,"MAR 22, 1966",34.0,10,California-Santa Barbara,216,1999-00
8,1610612747,1999,00,Shaquille O'Neal,34,C,7-1,315,"MAR 06, 1972",28.0,7,Louisiana State,406,1999-00
9,1610612747,1999,00,Travis Knight,40,C,7-0,235,"SEP 13, 1974",25.0,3,Connecticut,969,1999-00
10,1610612747,1999,00,Glen Rice,41,F-G,6-8,220,"MAY 28, 1967",33.0,10,Michigan,779,1999-00
11,1610612747,1999,00,A.C. Green,45,F,6-9,225,"OCT 04, 1963",36.0,14,Oregon State,920,1999-00
