,TeamID,SEASON,LeagueID,PLAYER,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,SEASON_ID
0,1610612747,1966,00,Jim Barnes,23,C,6-8,210,"APR 13, 1941",26.0,2,Texas-El Paso,76105,1966-67
1,1610612747,1966,00,Elgin Baylor,22,F,6-5,225,"SEP 16, 1934",32.0,8,Seattle,76127,1966-67
2,1610612747,1966,00,John Block,34,F,6-10,207,"APR 16, 1944",23.0,R,Southern California,76187,1966-67
3,1610612747,1966,00,Jerry Chambers,40,F,6-5,185,"JUL 18, 1943",23.0,R,Utah,76376,1966-67
4,1610612747,1966,00,Archie Clark,21,G,6-2,175,"JUL 15, 1941",25.0,R,Minnesota,76397,1966-67
5,1610612747,1966,00,Hank Finkel,15,C,7-0,240,"APR 20, 1942",25.0,R,Dayton,76716,1966-67
6,1610612747,1966,00,Gail Goodrich,11,G,6-1,170,"APR 23, 1943",24.0,1,California-Los Angeles,76832,1966-67
7,1610612747,1966,00,Tom Hawkins,33,F,6-5,210,"DEC 22, 1936",30.0,7,Notre Dame,76977,1966-67
8,1610612747,1966,00,Walt Hazzard,42,G,6-2,185,"APR 15, 1942",25.0,2,California-Los Angeles,76983,1966-67
9,1610612747,1966,00,Darrall Imhoff,14,C,6-10,220,"OCT 11, 1938",28.0,6,California,77093,1966-67
10,1610612747,1966,00,Rudy LaRusso,35,F,6-8,220,"NOV 11, 1937",29.0,7,Dartmouth,77340,1966-67
11,1610612747,1966,00,Jerry West,44,G,6-3,175,"MAY 28, 1938",29.0,6,West Virginia,78497,1966-67
