,TeamID,SEASON,LeagueID,PLAYER,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,SEASON_ID
0,1610612747,1990,00,Elden Campbell,41,F-C,7-0,279,"JUL 23, 1968",22.0,R,Clemson,922,1990-91
1,1610612747,1990,00,Vlade Divac,12,C,7-1,260,"FEB 03, 1968",23.0,1,,124,1990-91
2,1610612747,1990,00,Larry Drew,10,G,6-1,170,"APR 02, 1958",33.0,9,Missouri,76599,1990-91
3,1610612747,1990,00,A.C. Green,45,F,6-9,220,"OCT 04, 1963",27.0,5,Oregon State,920,1990-91
4,1610612747,1990,00,Magic Johnson,32,G,6-9,215,"AUG 14, 1959",31.0,11,Michigan State,77142,1990-91
5,1610612747,1990,00,Sam Perkins,14,F,6-9,235,"JUN 14, 1961",30.0,6,North Carolina,64,1990-91
6,1610612747,1990,00,Byron Scott,4,G,6-3,195,"MAR 28, 1961",30.0,7,Arizona State,2,1990-91
7,1610612747,1990,00,Tony Smith,34,G,6-3,185,"JUN 14, 1968",23.0,R,Marquette,380,1990-91
8,1610612747,1990,00,Terry Teagle,20,G,6-5,195,"APR 10, 1960",31.0,8,Baylor,78304,1990-91
9,1610612747,1990,00,Irving Thomas,30,F,6-8,225,"JAN 02, 1966",25.0,R,Florida State,78317,1990-91
10,1610612747,1990,00,Mychal Thompson,43,C,6-10,226,"JAN 30, 1955",36.0,11,Minnesota,78331,1990-91
11,1610612747,1990,00,James Worthy,42,F,6-9,225,"FEB 27, 1961",30.0,8,North Carolina,1460,1990-91
