,TeamID,SEASON,LeagueID,PLAYER,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,SEASON_ID
0,1610612747,1997,00,Derek Fisher,2,G,6-1,200,"AUG 09, 1974",23.0,1,Arkansas-Little Rock,965,1997-98
1,1610612747,1997,00,Robert Horry,5,F,6-10,220,"AUG 25, 1970",27.0,5,Alabama,109,1997-98
2,1610612747,1997,00,Eddie Jones,6,G-F,6-6,200,"OCT 20, 1971",26.0,3,Temple,224,1997-98
3,1610612747,1997,00,Kobe Bryant,8,G,6-7,210,"AUG 23, 1978",19.0,1,Lower Merion,977,1997-98
4,1610612747,1997,00,Nick Van Exel,9,G,6-1,190,"NOV 27, 1971",26.0,4,Cincinnati,89,1997-98
5,1610612747,1997,00,Rick Fox,17,F,6-7,242,"JUL 24, 1969",28.0,6,North Carolina,296,1997-98
6,1610612747,1997,00,Jon Barry,20,G,6-5,210,"JUL 25, 1969",28.0,5,Georgia Tech,468,1997-98
7,1610612747,1997,00,Mario Bennett,23,F,6-9,235,"AUG 01, 1973",24.0,1,Arizona State,712,1997-98
8,1610612747,1997,00,Shaquille O'Neal,34,C,7-1,315,"MAR 06, 1972",26.0,5,Louisiana State,406,1997-98
9,1610612747,1997,00,Elden Campbell,41,C-F,7-0,255,"JUL 23, 1968",29.0,7,Clemson,922,1997-98
10,1610612747,1997,00,Corie Blount,43,F,6-10,242,"JAN 04, 1969",29.0,4,Cincinnati,916,1997-98
11,1610612747,1997,00,Sean Rooks,45,C,6-10,260,"SEP 09, 1969",28.0,5,Arizona,399,1997-98
