,TeamID,SEASON,LeagueID,PLAYER,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,SEASON_ID
0,1610612747,1971,00,Elgin Baylor,22,F,6-5,225,"SEP 16, 1934",37.0,13,Seattle,76127,1971-72
1,1610612747,1971,00,Wilt Chamberlain,13,C,7-1,250,"AUG 21, 1936",35.0,12,Kansas,76375,1971-72
2,1610612747,1971,00,Jim Cleamons,11,G,6-3,185,"SEP 13, 1949",22.0,R,Ohio State,76402,1971-72
3,1610612747,1971,00,Leroy Ellis,14,F,6-11,210,"MAR 10, 1940",32.0,9,St. John's (NY),76663,1971-72
4,1610612747,1971,00,Keith Erickson,24,F,6-5,195,"APR 19, 1944",28.0,6,California-Los Angeles,76680,1971-72
5,1610612747,1971,00,Gail Goodrich,25,G,6-1,170,"APR 23, 1943",29.0,6,California-Los Angeles,76832,1971-72
6,1610612747,1971,00,Happy Hairston,52,F,6-7,225,"MAY 31, 1942",30.0,7,New York University,76916,1971-72
7,1610612747,1971,00,Jim McMillian,5,F,6-5,215,"MAR 11, 1948",24.0,1,Columbia,77554,1971-72
8,1610612747,1971,00,Pat Riley,12,G,6-4,205,"MAR 20, 1945",27.0,4,Kentucky,77962,1971-72
9,1610612747,1971,00,Flynn Robinson,21,G,6-1,185,"APR 28, 1941",31.0,5,Wyoming,77988,1971-72
10,1610612747,1971,00,John Trapp,31,F,6-7,210,"OCT 02, 1945",26.0,3,Nevada-Las Vegas,78367,1971-72
11,1610612747,1971,00,Jerry West,44,G,6-3,175,"MAY 28, 1938",34.0,11,West Virginia,78497,1971-72
