,TeamID,SEASON,LeagueID,PLAYER,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,SEASON_ID
0,1610612747,1975,00,Kareem Abdul-Jabbar,33,C,7-2,225,"APR 16, 1947",29.0,6,California-Los Angeles,76003,1975-76
1,1610612747,1975,00,Lucius Allen,42,G,6-2,175,"SEP 26, 1947",28.0,6,California-Los Angeles,76027,1975-76
2,1610612747,1975,00,Corky Calhoun,10,F,6-7,210,"NOV 01, 1950",25.0,3,Pennsylvania,76330,1975-76
3,1610612747,1975,00,Don Ford,35,F,6-9,215,"DEC 31, 1952",23.0,R,California-Santa Barbara,76734,1975-76
4,1610612747,1975,00,Donnie Freeman,20,G,6-3,185,"JUL 18, 1944",31.0,R,Illinois,76754,1975-76
5,1610612747,1975,00,Gail Goodrich,25,G,6-1,170,"APR 23, 1943",33.0,10,California-Los Angeles,76832,1975-76
6,1610612747,1975,00,Charles Kupec,41,C,6-6,220,"JAN 16, 1953",23.0,R,Michigan,77325,1975-76
7,1610612747,1975,00,Stu Lantz,23,G,6-3,175,"JUL 13, 1946",29.0,7,Nebraska,77338,1975-76
8,1610612747,1975,00,Jim McDaniels,11,C,6-11,228,"APR 02, 1948",28.0,3,Western Kentucky,77523,1975-76
9,1610612747,1975,00,Cliff Meely,21,F,6-8,215,"JUL 10, 1947",28.0,4,Colorado,77570,1975-76
10,1610612747,1975,00,Pat Riley,12,G,6-4,205,"MAR 20, 1945",31.0,8,Kentucky,77962,1975-76
11,1610612747,1975,00,John Roche,15,G,6-3,170,"SEP 26, 1949",26.0,R,South Carolina,78000,1975-76
12,1610612747,1975,00,Cazzie Russell,32,F,6-5,218,"JUN 07, 1944",32.0,9,Michigan,78045,1975-76
13,1610612747,1975,00,Cornell Warner,30,F,6-9,220,"AUG 12, 1948",27.0,5,Jackson State,78460,1975-76
14,1610612747,1975,00,Kermit Washington,24,F,6-8,230,"SEP 17, 1951",24.0,2,American,78467,1975-76
15,1610612747,1975,00,Walt Wesley,21,C,6-11,220,"JAN 25, 1945",31.0,9,Kansas,78495,1975-76
16,1610612747,1975,00,Ron Williams,15,G,6-3,188,"SEP 24, 1944",31.0,7,West Virginia,78567,1975-76
