,TeamID,SEASON,LeagueID,PLAYER,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,SEASON_ID
0,1610612747,2002,00,Soumaila Samake,0,C,6-10,240,"MAR 18, 1978",25.0,1,,2066,2002-03
1,1610612747,2002,00,Derek Fisher,2,G,6-1,205,"AUG 09, 1974",28.0,6,Arkansas-Little Rock,965,2002-03
2,1610612747,2002,00,Devean George,3,G-F,6-8,225,"AUG 29, 1977",25.0,3,Augsburg,1904,2002-03
3,1610612747,2002,00,Guy Rucker,4,F-C,6-9,270,"JUL 27, 1977",25.0,R,Iowa,2462,2002-03
4,1610612747,2002,00,Robert Horry,5,F,6-10,238,"AUG 25, 1970",32.0,10,Alabama,109,2002-03
5,1610612747,2002,00,Kobe Bryant,8,G,6-7,215,"AUG 23, 1978",24.0,6,Lower Merion,977,2002-03
6,1610612747,2002,00,A.J. Guyton,11,G,6-2,185,"FEB 12, 1978",25.0,2,Indiana,2062,2002-03
7,1610612747,2002,00,Jannero Pargo,12,G,6-2,170,"OCT 22, 1979",23.0,R,Arkansas,2457,2002-03
8,1610612747,2002,00,Slava Medvedenko,14,F,6-10,255,"APR 04, 1979",24.0,2,Ukraine,2098,2002-03
9,1610612747,2002,00,Rick Fox,17,F,6-7,235,"JUL 24, 1969",33.0,11,North Carolina,296,2002-03
10,1610612747,2002,00,Brian Shaw,20,G,6-6,200,"MAR 22, 1966",37.0,13,California-Santa Barbara,216,2002-03
11,1610612747,2002,00,Kareem Rush,21,G,6-6,215,"OCT 30, 1980",22.0,R,Missouri,2416,2002-03
12,1610612747,2002,00,Tracy Murray,30,F,6-7,228,"JUL 25, 1971",31.0,10,California-Los Angeles,145,2002-03
13,1610612747,2002,00,Shaquille O'Neal,34,C,7-1,335,"MAR 06, 1972",31.0,10,Louisiana State,406,2002-03
14,1610612747,2002,00,Mark Madsen,35,F,6-9,245,"JAN 28, 1976",27.0,2,Stanford,2058,2002-03
15,1610612747,2002,00,Samaki Walker,52,F,6-9,255,"FEB 25, 1976",27.0,6,Louisville,955,2002-03
