,TeamID,SEASON,LeagueID,PLAYER,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,SEASON_ID
0,1610612747,2003,00,Derek Fisher,2,G,6-1,205,"AUG 09, 1974",29.0,7,Arkansas-Little Rock,965,2003-04
1,1610612747,2003,00,Devean George,3,F,6-8,240,"AUG 29, 1977",26.0,4,Augsburg,1904,2003-04
2,1610612747,2003,00,Luke Walton,4,F,6-8,235,"MAR 28, 1980",24.0,R,Arizona,2575,2003-04
3,1610612747,2003,00,Brian Cook,7,F,6-9,234,"DEC 04, 1980",23.0,R,Illinois,2567,2003-04
4,1610612747,2003,00,Kobe Bryant,8,G,6-6,220,"AUG 23, 1978",25.0,7,Lower Merion,977,2003-04
5,1610612747,2003,00,Bryon Russell,9,G-F,6-7,225,"DEC 31, 1970",33.0,10,Long Beach State,935,2003-04
6,1610612747,2003,00,Karl Malone,11,F,6-9,259,"JUL 24, 1963",40.0,18,Louisiana Tech,252,2003-04
7,1610612747,2003,00,Slava Medvedenko,14,F,6-10,250,"APR 04, 1979",25.0,3,Ukraine,2098,2003-04
8,1610612747,2003,00,Rick Fox,17,F,6-7,235,"JUL 24, 1969",34.0,12,North Carolina,296,2003-04
9,1610612747,2003,00,Gary Payton,20,G,6-4,180,"JUL 23, 1968",35.0,13,Oregon State,56,2003-04
10,1610612747,2003,00,Kareem Rush,21,G,6-6,215,"OCT 30, 1980",23.0,1,Missouri,2416,2003-04
11,1610612747,2003,00,Jamal Sampson,31,F,6-11,235,"MAY 15, 1983",21.0,1,California,2441,2003-04
12,1610612747,2003,00,Shaquille O'Neal,34,C,7-1,340,"MAR 06, 1972",32.0,11,Louisiana State,406,2003-04
13,1610612747,2003,00,Horace Grant,54,C,6-10,245,"JUL 04, 1965",38.0,16,Clemson,270,2003-04
