,TeamID,SEASON,LeagueID,PLAYER,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,SEASON_ID
0,1610612747,1972,00,Roger Brown,30,C,6-11,225,"FEB 23, 1950",23.0,R,Kansas,76286,1972-73
1,1610612747,1972,00,Wilt Chamberlain,13,C,7-1,250,"AUG 21, 1936",36.0,13,Kansas,76375,1972-73
2,1610612747,1972,00,Keith Erickson,24,F,6-5,195,"APR 19, 1944",29.0,7,California-Los Angeles,76680,1972-73
3,1610612747,1972,00,Gail Goodrich,25,G,6-1,170,"APR 23, 1943",30.0,7,California-Los Angeles,76832,1972-73
4,1610612747,1972,00,Travis Grant,33,F,6-7,215,"JAN 01, 1950",23.0,R,Kentucky State,76853,1972-73
5,1610612747,1972,00,Happy Hairston,52,F,6-7,225,"MAY 31, 1942",31.0,8,New York University,76916,1972-73
6,1610612747,1972,00,Jim McMillian,5,F,6-5,215,"MAR 11, 1948",25.0,2,Columbia,77554,1972-73
7,1610612747,1972,00,Jim Price,15,G,6-3,195,"NOV 27, 1949",23.0,R,Louisville,77883,1972-73
8,1610612747,1972,00,Pat Riley,12,G,6-4,205,"MAR 20, 1945",28.0,5,Kentucky,77962,1972-73
9,1610612747,1972,00,Flynn Robinson,21,G,6-1,185,"APR 28, 1941",32.0,6,Wyoming,77988,1972-73
10,1610612747,1972,00,Jerry West,44,G,6-3,175,"MAY 28, 1938",35.0,12,West Virginia,78497,1972-73
