,TeamID,SEASON,LeagueID,PLAYER,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,SEASON_ID
0,1610612747,1998,00,Derek Fisher,2,G,6-1,200,"AUG 09, 1974",24.0,2,Arkansas-Little Rock,965,1998-99
1,1610612747,1998,00,Robert Horry,5,F,6-10,235,"AUG 25, 1970",28.0,6,Alabama,109,1998-99
2,1610612747,1998,00,Kobe Bryant,8,F-G,6-7,215,"AUG 23, 1978",20.0,2,Lower Merion,977,1998-99
3,1610612747,1998,00,Tyronn Lue,10,G,6-0,175,"MAY 03, 1977",22.0,R,Nebraska,1731,1998-99
4,1610612747,1998,00,J.R. Reid,11,F-C,6-10,247,"MAR 31, 1968",31.0,8,North Carolina,462,1998-99
5,1610612747,1998,00,Derek Harper,12,G,6-4,206,"OCT 13, 1961",37.0,15,Illinois,157,1998-99
6,1610612747,1998,00,Rick Fox,17,F,6-7,242,"JUL 24, 1969",29.0,7,North Carolina,296,1998-99
7,1610612747,1998,00,Ruben Patterson,21,F,6-6,227,"JUL 31, 1975",23.0,R,Cincinnati,1739,1998-99
8,1610612747,1998,00,Shaquille O'Neal,34,C,7-1,315,"MAR 06, 1972",27.0,6,Louisiana State,406,1998-99
9,1610612747,1998,00,Travis Knight,40,F-C,7-0,235,"SEP 13, 1974",24.0,2,Connecticut,969,1998-99
10,1610612747,1998,00,Glen Rice,41,G-F,6-8,220,"MAY 28, 1967",32.0,9,Michigan,779,1998-99
11,1610612747,1998,00,Sean Rooks,45,C,6-10,260,"SEP 09, 1969",29.0,6,Arizona,399,1998-99
