,TeamID,SEASON,LeagueID,PLAYER,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,SEASON_ID
0,1610612747,2004,00,Caron Butler,1,F,6-7,217,"MAR 13, 1980",25.0,2,Connecticut,2406,2004-05
1,1610612747,2004,00,Devean George,3,G-F,6-8,240,"AUG 29, 1977",27.0,5,Augsburg,1904,2004-05
2,1610612747,2004,00,Luke Walton,4,F,6-8,235,"MAR 28, 1980",25.0,1,Arizona,2575,2004-05
3,1610612747,2004,00,Kobe Bryant,8,G,6-6,220,"AUG 23, 1978",26.0,8,Lower Merion,977,2004-05
4,1610612747,2004,00,Chucky Atkins,9,G,5-11,160,"AUG 14, 1974",30.0,5,South Florida,1088,2004-05
5,1610612747,2004,00,Vlade Divac,12,C,7-1,260,"FEB 03, 1968",37.0,15,,124,2004-05
6,1610612747,2004,00,Slava Medvedenko,14,F,6-10,250,"APR 04, 1979",26.0,4,Ukraine,2098,2004-05
7,1610612747,2004,00,Sasha Vujacic,18,G,6-7,193,"MAR 08, 1984",21.0,R,,2756,2004-05
8,1610612747,2004,00,Jumaine Jones,20,F,6-8,218,"FEB 10, 1979",26.0,5,Georgia,1908,2004-05
9,1610612747,2004,00,Chris Mihm,31,C-F,7-0,265,"JUL 16, 1979",25.0,4,Texas,2036,2004-05
10,1610612747,2004,00,Brian Cook,43,F,6-9,234,"DEC 04, 1980",24.0,1,Illinois,2567,2004-05
11,1610612747,2004,00,Brian Grant,55,F,6-9,254,"MAR 05, 1972",33.0,10,Xavier,258,2004-05
