,TeamID,SEASON,LeagueID,PLAYER,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,SEASON_ID
0,1610612747,1962,00,Dick Barnett,5,G,6-4,190,"OCT 02, 1936",26.0,2,Tennessee State,76107,1962-63
1,1610612747,1962,00,Elgin Baylor,22,F,6-5,225,"SEP 16, 1934",28.0,4,Seattle,76127,1962-63
2,1610612747,1962,00,Leroy Ellis,25,F,6-11,210,"MAR 10, 1940",23.0,R,St. John's (NY),76663,1962-63
3,1610612747,1962,00,Ron Horn,24,F,6-7,220,"MAY 24, 1938",25.0,1,Indiana,77058,1962-63
4,1610612747,1962,00,Rod Hundley,33,G,6-4,185,"OCT 26, 1934",28.0,5,West Virginia,77082,1962-63
5,1610612747,1962,00,Howie Jolliff,54,F,6-7,218,"JUL 20, 1938",24.0,2,Ohio,77172,1962-63
6,1610612747,1962,00,Jim Krebs,32,C,6-8,230,"SEP 08, 1935",27.0,5,Southern Methodist,77311,1962-63
7,1610612747,1962,00,Rudy LaRusso,35,F,6-8,220,"NOV 11, 1937",25.0,3,Dartmouth,77340,1962-63
8,1610612747,1962,00,Frank Selvy,11,G,6-2,180,"NOV 09, 1932",30.0,7,Furman,78113,1962-63
9,1610612747,1962,00,Jerry West,44,G,6-3,175,"MAY 28, 1938",25.0,2,West Virginia,78497,1962-63
10,1610612747,1962,00,Gene Wiley,12,C,6-10,210,"NOV 12, 1937",25.0,R,Wichita State,78526,1962-63
