,TeamID,SEASON,LeagueID,PLAYER,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,SEASON_ID
0,1610612747,2018,00,Kyle Kuzma,0,F,6-9,220,"JUL 24, 1995",23.0,1,Utah,1628398,2018-19
1,1610612747,2018,00,Kentavious Caldwell-Pope,1,G,6-5,205,"FEB 18, 1993",26.0,5,Georgia,203484,2018-19
2,1610612747,2018,00,Lonzo Ball,2,G,6-6,190,"OCT 27, 1997",21.0,1,UCLA,1628366,2018-19
3,1610612747,2018,00,Josh Hart,3,G,6-5,215,"MAR 06, 1995",24.0,1,Villanova,1628404,2018-19
4,1610612747,2018,00,Alex Caruso,4,G,6-5,186,"FEB 28, 1994",25.0,1,Texas A&M,1627936,2018-19
5,1610612747,2018,00,Tyson Chandler,5,C,7-1,240,"OCT 02, 1982",36.0,17,No College,2199,2018-19
6,1610612747,2018,00,Lance Stephenson,6,G,6-6,230,"SEP 05, 1990",28.0,8,Cincinnati,202362,2018-19
7,1610612747,2018,00,JaVale McGee,7,C,7-0,270,"JAN 19, 1988",31.0,10,Nevada-Reno,201580,2018-19
8,1610612747,2018,00,Rajon Rondo,9,G,6-1,186,"FEB 22, 1986",33.0,12,Kentucky,200765,2018-19
9,1610612747,2018,00,Jemerrio Jones,10,F,6-5,174,"APR 09, 1995",24.0,R,New Mexico State,1629203,2018-19
10,1610612747,2018,00,Brandon Ingram,14,F,6-9,190,"SEP 02, 1997",21.0,2,Duke,1627742,2018-19
11,1610612747,2018,00,Moritz Wagner,15,C,6-11,245,"APR 26, 1997",22.0,R,Michigan,1629021,2018-19
12,1610612747,2018,00,Isaac Bonga,17,G,6-8,180,"NOV 08, 1999",19.0,R, ,1629067,2018-19
13,1610612747,2018,00,Johnathan Williams,19,F,6-9,228,"MAY 22, 1995",24.0,R,Gonzaga,1629140,2018-19
14,1610612747,2018,00,LeBron James,23,F,6-8,250,"DEC 30, 1984",34.0,15, ,2544,2018-19
15,1610612747,2018,00,Mike Muscala,31,F-C,6-11,240,"JUL 01, 1991",27.0,5,Bucknell,203488,2018-19
16,1610612747,2018,00,Reggie Bullock,35,G-F,6-7,205,"MAR 16, 1991",28.0,5,North Carolina,203493,2018-19
