,TeamID,SEASON,LeagueID,PLAYER,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,SEASON_ID
0,1610612747,1980,00,Kareem Abdul-Jabbar,33,C,7-2,225,"APR 16, 1947",34.0,11,California-Los Angeles,76003,1980-81
1,1610612747,1980,00,Jim Brewer,8-40,F,6-9,210,"DEC 03, 1951",29.0,7,Minnesota,76248,1980-81
2,1610612747,1980,00,Butch Carter,24,G,6-5,180,"JUN 11, 1958",23.0,R,Indiana,76355,1980-81
3,1610612747,1980,00,Jim Chones,9,C,6-11,220,"NOV 30, 1949",31.0,6,Marquette,76392,1980-81
4,1610612747,1980,00,Michael Cooper,21,G,6-7,170,"APR 15, 1956",25.0,2,New Mexico,76444,1980-81
5,1610612747,1980,00,Alan Hardy,25,G,6-6,195,"MAY 25, 1957",24.0,R,Michigan,76947,1980-81
6,1610612747,1980,00,Brad Holland,14,G,6-3,180,"DEC 06, 1956",24.0,1,California-Los Angeles,77040,1980-81
7,1610612747,1980,00,Tony Jackson,23,G,6-0,170,"JAN 17, 1958",23.0,R,Florida State,77100,1980-81
8,1610612747,1980,00,Magic Johnson,32,G,6-9,215,"AUG 14, 1959",21.0,1,Michigan State,77142,1980-81
9,1610612747,1980,00,Mark Landsberger,54,F,6-8,215,"MAY 21, 1955",26.0,3,Arizona State,77334,1980-81
10,1610612747,1980,00,Norm Nixon,10,G,6-2,170,"OCT 11, 1955",25.0,3,Duquesne,77721,1980-81
11,1610612747,1980,00,Myles Patrick,34,F,6-8,220,"NOV 16, 1954",26.0,R,Auburn,77808,1980-81
12,1610612747,1980,00,Jamaal Wilkes,52,F,6-6,190,"MAY 02, 1953",28.0,6,California-Los Angeles,78532,1980-81
