,TeamID,SEASON,LeagueID,PLAYER,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,SEASON_ID
0,1610612747,2001,00,Derek Fisher,2,G,6-1,200,"AUG 09, 1974",27.0,5,Arkansas-Little Rock,965,2001-02
1,1610612747,2001,00,Devean George,3,G-F,6-8,220,"AUG 29, 1977",24.0,2,Augsburg,1904,2001-02
2,1610612747,2001,00,Robert Horry,5,F,6-10,235,"AUG 25, 1970",31.0,9,Alabama,109,2001-02
3,1610612747,2001,00,Kobe Bryant,8,G,6-7,210,"AUG 23, 1978",23.0,5,Lower Merion,977,2001-02
4,1610612747,2001,00,Lindsey Hunter,10,G,6-2,195,"DEC 03, 1970",31.0,8,Jackson State,283,2001-02
5,1610612747,2001,00,Slava Medvedenko,14,F,6-10,250,"APR 04, 1979",23.0,1,Ukraine,2098,2001-02
6,1610612747,2001,00,Rick Fox,17,F,6-7,242,"JUL 24, 1969",32.0,10,North Carolina,296,2001-02
7,1610612747,2001,00,Brian Shaw,20,G,6-6,200,"MAR 22, 1966",36.0,12,California-Santa Barbara,216,2001-02
8,1610612747,2001,00,Mitch Richmond,23,G,6-5,220,"JUN 30, 1965",37.0,13,Kansas State,782,2001-02
9,1610612747,2001,00,Shaquille O'Neal,34,C,7-1,315,"MAR 06, 1972",30.0,9,Louisiana State,406,2001-02
10,1610612747,2001,00,Mark Madsen,35,F,6-9,236,"JAN 28, 1976",26.0,1,Stanford,2058,2001-02
11,1610612747,2001,00,Samaki Walker,52,F,6-9,260,"FEB 25, 1976",26.0,5,Louisville,955,2001-02
