,TeamID,SEASON,LeagueID,PLAYER,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,SEASON_ID
0,1610612747,1961,00,Elgin Baylor,22,F,6-5,225,"SEP 16, 1934",27.0,3,Seattle,76127,1961-62
1,1610612747,1961,00,Ray Felix,14,C,6-11,220,"DEC 10, 1930",31.0,8,Long Island-Brooklyn,76704,1961-62
2,1610612747,1961,00,Tom Hawkins,20,F,6-5,210,"DEC 22, 1936",25.0,2,Notre Dame,76977,1961-62
3,1610612747,1961,00,Rod Hundley,33,G,6-4,185,"OCT 26, 1934",27.0,4,West Virginia,77082,1961-62
4,1610612747,1961,00,Howie Jolliff,54,F,6-7,218,"JUL 20, 1938",23.0,1,Ohio,77172,1961-62
5,1610612747,1961,00,Jim Krebs,32,C,6-8,230,"SEP 08, 1935",26.0,4,Southern Methodist,77311,1961-62
6,1610612747,1961,00,Rudy LaRusso,35,F,6-8,220,"NOV 11, 1937",24.0,2,Dartmouth,77340,1961-62
7,1610612747,1961,00,Bob McNeill,52,G,6-1,170,"OCT 22, 1938",23.0,1,Saint Joseph's,77562,1961-62
8,1610612747,1961,00,Frank Selvy,11,G,6-2,180,"NOV 09, 1932",29.0,6,Furman,78113,1961-62
9,1610612747,1961,00,Bobby Smith,21,G,6-4,190,"AUG 20, 1937",24.0,1,West Virginia,78203,1961-62
10,1610612747,1961,00,Jerry West,44,G,6-3,175,"MAY 28, 1938",24.0,1,West Virginia,78497,1961-62
11,1610612747,1961,00,Wayne Yates,55,C,6-8,235,"NOV 07, 1937",24.0,R,Memphis,78630,1961-62
