PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
-1.0253693303626494,0.7526660021730001,-0.7614274761833197,-0.03701376949301879,-0.5690919649062531,-0.5345080596458341,-0.26021420224659614,0.26916132602561954,0.1368338737129898,0.7727608108213999,-0.7078435783868946,-0.7956659785152672,0.7066396991245842,-1.0210446534250504,-0.7905445945184708,-0.9163713149049542,-0.6823537907885161,0.4290071819972259,-0.7021411000294279,-0.7977816933449869,0.07424700519046491,-0.5563655620966141
-0.7799148613768064,0.3311008663803424,0.5375946716008023,0.707968788926249,0.05256384402890617,0.19535972653960273,-0.5088599502901651,0.16830676749246146,0.2795569024681773,0.3263557406416609,-0.22871890135918946,-0.37978152496259354,1.0948619830964397,-0.4044040417129055,-0.561406886963185,-0.5395300977104824,-0.4842968191221459,0.9631115270648688,-0.5427280466053904,-0.6790869576336144,-0.4593624914606331,-0.00041183098782958275
-0.2890059234051207,-0.5822902611704159,-1.6274422413727345,-0.347992727365282,-0.5167420020485555,-0.41027524497597256,-0.5621411820137869,0.35320679146991796,0.22765761928447276,0.7524696712677758,-0.7688230827358753,-0.8520570908613925,0.6668220289736249,-0.9035892988132131,-0.9838795352682432,-1.0131278436440754,-0.7021594879551531,0.1776639607889233,-0.4895903621307113,-0.8825636474245386,-0.933682044039387,-0.5237992347513297
-0.0435514544192778,0.822926858138443,-0.9238052446563351,-0.0335964183076093,-0.5494607288346165,-0.5655662633132995,-0.011568454203028232,-0.13425690810701282,-0.16807441499127437,0.5563219889160724,-0.8472253026131361,-0.9507415374671117,1.0152266427945198,-0.830179702180815,-0.7977051478795735,-0.8552619283328777,-0.339055039900141,0.8374399164607176,-0.5161592043680509,-0.5434358311063315,-0.28149265924360045,-0.6354552142208764
0.2019030145665651,-1.2146379648594023,-0.4907978620616276,-0.8400912980642479,-0.8177542884803168,-0.873042479621207,0.2015564726914604,-0.28553874590674994,-0.25889816056275733,0.37370173293345144,-0.6817095050944744,-0.8238615346883299,1.4034489267663741,-0.9769988954456114,-1.0984483890458863,-1.1200692701452093,-0.7351689832328816,-0.5449478001849466,-0.56929688884273,-1.1538659004791043,-1.2498950790918895,-0.8029391834251964
0.2019030145665651,0.893187714103886,-0.4907978620616276,0.021081200658942464,-0.22881720633121858,-0.30467735250659017,0.27259811498962194,0.10107039513702273,0.0784471801313222,0.5495582757315306,-0.5249050653399526,-0.6687859757364855,1.2441782461625364,-0.8595435408337743,-0.8048657012406762,-0.8705392749758968,-0.5239082134554199,0.08341025283580984,-0.3301773087066738,-0.7299561300813455,-0.5186524355329774,-0.2888564446174919
0.447357483552408,0.7526660021730001,0.9706020541955097,0.6720866014794494,-0.274623423831704,-0.21460856187094052,-0.2957350233956784,0.40363407073649704,0.27306949207021425,0.7592333844523173,-0.4203687721702715,-0.5489548620009693,1.0052722252567798,-0.9769988954456114,-0.8120262546017789,-0.9163713149049542,-0.28623984745577563,0.39758927934618804,-0.755278784504107,-0.6451741760017937,-0.4791258061514146,-0.25163778479430965
0.6928119525382509,-1.0741162529285164,-1.032057090305012,-0.805917786210153,-0.9028229781240755,-0.9103123240221654,-0.11813091765027205,-0.2519205597290306,-0.2848478021546096,0.5427945625469891,-0.7252662939151748,-0.8097637566017986,0.6668220289736249,-1.0063627340985706,-1.2273383495457344,-1.2219182477653368,-0.7813822766217012,-0.3250224816276818,-0.6490034155547487,-1.136909509663194,-1.467291540690485,-0.8703980043547143
0.6928119525382509,-2.6901159401337043,-1.5191903957240576,-1.9063048679120072,-1.5179350417020225,-1.528370577004727,-0.34901625511929935,-0.5881024215062243,-0.6676050156344306,0.6915962526069023,-1.1869682554145997,-1.2749904334573319,1.2541326637002763,-1.1385000080368874,-1.3848705234899934,-1.3797841630765344,-0.8870126615104321,-0.9219626319974005,-0.755278784504107,-1.5777756708768633,-1.941611093269239,-1.4775273927203743
0.6928119525382509,0.893187714103886,0.48346874877646395,0.6379130896253545,-0.2615359331172796,-0.2270318433379267,-0.1891725599484346,0.26916132602561954,0.22765761928447276,0.5969042680233207,-0.5249050653399526,-0.6264926414768914,0.7962294569642441,-0.8595435408337743,-0.6759757407408279,-0.778875195117782,-0.38526833328896076,0.7117683058565663,-0.3301773087066738,-0.7469125208972558,-0.3803092326975075,-0.2888564446174919
0.9382664215240938,0.7526660021730001,0.9706020541955097,0.8514975387134474,-0.05867982704370129,-0.0251535194994016,-0.15365173879935234,0.7061977463359713,0.5650029599785523,0.7524696712677758,-0.646864074037914,-0.7674704223422046,1.0749531480209589,-0.507177476998263,-0.46115913990774743,-0.5038829555434378,-0.10138667390049674,0.586096695252415,-0.43645267765603213,-0.7977816933449869,-0.24196602986203763,-0.11672014293527405
